score,vol,r_vol,theta_0,theta_1,r_theta,sigma_0,sigma_1,r_sigma
-147.46620334341696,6.898376881688347e-05,0.759259582121952,0.0250757214098919,0.0322415600900914,1.285767996982642,3.1051963259308825e-06,2.336255106761874e-06,0.7523695320815202
-669.0767409723035,0.0001479621260902,2.5239213261855564,0.0235159596024673,0.041968152865576,1.7846668209607213,2.827442296670493e-06,6.848110992836739e-06,2.422016180807954
-119.7351414537786,7.0664922420979e-05,1.316406952570985,0.018835310223606,0.0299721636753298,1.5912752866563442,2.3107594079899645e-06,3.0007495763542357e-06,1.2985988787835188
-176.05881000105887,9.432729130237225e-05,0.7663593945067048,0.0211697182544405,0.0361360964964002,1.7069710641434863,4.073066435694627e-06,3.0890857863850943e-06,0.758417726583995
-226.16027252710225,7.332948683393093e-05,0.7213381594650307,0.0262312895050805,0.0351674161052202,1.3406666911441345,3.0832897418321414e-06,2.259620010657468e-06,0.7328600942040449
121.69280454392428,9.390725812487965e-05,0.5172250142599971,0.0257872747779181,0.0233053834508342,0.9037551913314572,4.514897292174085e-06,2.294356050831758e-06,0.5081745834636568
-126.89573941518478,9.024085181181912e-05,1.1373199236466205,0.0384618569643739,0.0431476847764159,1.1218305142256215,3.200774322676458e-06,3.594353997967123e-06,1.1229638942371785
-298.0049013137278,0.0001132158087987,1.4624612901269551,0.0266155604269534,0.0340987809534207,1.281159607628964,3.279768198967652e-06,4.645347230563364e-06,1.416364495523051
-140.9755458750356,7.272302749986046e-05,1.254515864814468,0.0289061436710391,0.0247482582131537,0.8561591091083132,2.309836089521939e-06,2.8540289607091675e-06,1.2355980468293135
-317.0692686535019,7.034931853769804e-05,0.8840577433553415,0.0215169135958391,0.0386844443179497,1.797862139736916,2.8781718524182973e-06,2.5354724431068822e-06,0.8809315680634318
-425.2707281689348,6.940996797966294e-05,1.2433168320744208,-0.0116543508395228,0.0669172108688771,-5.741822242208783,2.6646176451577267e-06,2.638702448562809e-06,0.990274328235418
-181.0695969500585,6.533170628912394e-05,0.7406583845498613,0.0195710098188428,0.0381112574197607,1.9473321904456584,2.902498475008358e-06,2.1364074402356576e-06,0.7360580750105323
-60.546147984276296,5.284734517925146e-05,1.3982151064086437,0.0260988124703991,0.0169784176883247,0.6505436869045835,1.637635144117254e-06,2.32457612452466e-06,1.4194713229470244
-434.73780588354543,0.0001486909433816,1.4604587697363844,0.0289455323021054,0.0243256411291248,0.8403936357168128,4.469011139552931e-06,6.316692626527566e-06,1.4134430255995003
-211.4451749350686,5.757509830486788e-05,0.9357517374163571,0.0214381751695139,0.0285721030374559,1.3327674959054712,2.3443192769550955e-06,2.184450466747064e-06,0.9318058714188128
-136.0214301819302,7.367254044620126e-05,1.2797103162016161,0.0122522396205093,0.0376670057167201,3.0742955478660567,2.397334871245363e-06,3.1376156909641875e-06,1.308793247283916
-38.74663351207354,5.449464106801559e-05,2.3698768750294383,0.0171334083875785,0.022160736369271,1.2934225267949182,1.1402527736573975e-06,2.669690355607447e-06,2.341314502611845
-142.23006715429162,5.584918138585668e-05,1.1693666627041204,0.022618621864547,0.0208373189901278,0.9212461800242898,1.943326534605657e-06,2.263265693364597e-06,1.1646347914576605
-129.7468061182731,5.249246760431228e-05,1.0746472409977423,0.0258576660870193,0.0259850172282358,1.0049250825959275,1.9050598974959489e-06,2.0776495308504208e-06,1.0905953842088258
-178.53525346943988,7.318454853176414e-05,1.456791173457845,0.0091616213874554,0.0201092571165067,2.1949452248748584,2.2596915710109434e-06,3.202881381053633e-06,1.4173975874153144
-159.5101364294771,8.086726649862433e-05,0.650620238856766,0.0250453407242296,0.024849130088131,0.9921657829191048,3.640779433037312e-06,2.3698155615439728e-06,0.6509088521099888
-158.21037196158585,9.778039653957224e-05,0.6907483971530485,0.0242739610284611,0.0328538152221662,1.3534591731298065,4.271901069558948e-06,2.9292738241765017e-06,0.6857073177677625
-41.33287390700548,8.129657563608871e-05,1.1464051444652064,0.028777519351452,0.030659206108382,1.0653873856863576,2.8621712583874604e-06,3.3392261701713954e-06,1.1666758795043963
-247.5189386767045,7.553844506740164e-05,0.610438951594155,0.0199148074815231,0.0122107824106741,0.6131509140624747,3.7497932467232615e-06,2.2366084329974914e-06,0.5964618009144746
-120.60197097300622,9.081633270275442e-05,1.0062677947839023,0.0285682568974164,0.0215122803603792,0.7530134035697749,3.5607200945413776e-06,3.591878959211581e-06,1.0087507200349646
-160.72173845262498,8.490377151948613e-05,0.7411700612929057,0.0549097437052421,0.0264963427017722,0.4825435508132346,3.609688211305885e-06,2.740016892863464e-06,0.7590730092093473
-176.10393766473973,7.439145116975097e-05,0.7478457412960431,0.0227607283055226,0.0315449088625327,1.3859358294294466,3.437545389711256e-06,2.5419344415954325e-06,0.7394620734910349
101.70546632962149,0.0001090612766094,1.001071385748156,0.0216151332775586,0.0294101355423057,1.3606270738492288,4.4300507952954126e-06,4.482140513786201e-06,1.0117582666424745
-96.49636706877544,9.693314199273944e-05,1.033938650695767,0.0326227821584576,0.0385404187471843,1.181395828227742,3.725605059579256e-06,3.925717840291754e-06,1.053712827181713
-78.32141697189125,6.831645637374133e-05,1.5090984203704902,0.0219147255992405,0.0201215016771348,0.91817264998436,1.983012986276285e-06,3.137266832508863e-06,1.5820707449828877
-71.25247466384141,5.548220084167462e-05,1.364026609021356,0.019039924551916,0.0218542012119226,1.1478092338198562,1.7879193089465869e-06,2.404163671428897e-06,1.3446712384606396
-31.86793440855088,5.193491283413583e-05,0.9180482610141377,0.0198838641321744,0.026272429361569,1.3212939490497242,2.080856195163122e-06,1.914806257672876e-06,0.9202011470681044
-112.54052606564838,6.608270894668561e-05,0.7327496535033023,0.02307029322951,0.0190500078749244,0.8257375701907808,2.7989586224956666e-06,2.043967934168397e-06,0.7302601466633727
93.40351561245916,9.70660643609399e-05,0.560707663116876,0.0183524268528751,0.0232020376579255,1.2642490197033869,4.635355224813304e-06,2.5578015320819245e-06,0.551802700770348
-123.06243759062586,0.0001061077386072,2.8928611723888173,0.0234610356115217,0.021074052470906,0.8982575543492423,1.742000861580057e-06,4.927127593106068e-06,2.8284300552164985
-68.73284266373759,6.66950964710419e-05,0.7768546545890567,0.0189667921259524,0.0181235141798201,0.9555392424542676,2.7067620486031197e-06,2.1505916504348326e-06,0.7945255666432481
-44.891752269138486,5.815863067340077e-05,0.9745532695578586,0.0184237049267047,0.0204623250914378,1.1106520199299426,2.1753293561704378e-06,2.1053727529946048e-06,0.9678409143068852
-111.8856191999302,6.9264061368579e-05,0.9059988356516627,0.0246235609059731,0.0201005326366013,0.816312990365477,2.60044427087917e-06,2.3528042631058995e-06,0.9047701154197212
-107.20489672585369,5.808180434233679e-05,0.9469624320083929,0.0182949125096257,0.0193063859640624,1.0552871435654314,2.185397476660113e-06,2.0578740713265684e-06,0.9416475004224698
-74.25146496496792,4.34925511547227e-05,0.9002109133382024,0.0232004565495139,0.0247536177629557,1.0669452866208513,1.7087099255856593e-06,1.5387998170144822e-06,0.9005623447098895
-72.3538769799059,6.96284572935961e-05,1.0107746935881667,0.0290042352176562,0.0279489018050754,0.9636145064794408,2.6281300039356703e-06,2.626522707785888e-06,0.999388425935028
58.70897924586325,6.986940882872598e-05,0.6986071214084704,0.013367245841216,0.0275564927009759,2.0614936710454885,3.221004389424622e-06,2.209416089299694e-06,0.6859401050659135
-118.4179578456087,6.0762658448740056e-05,0.9132617613081344,0.0278523267982414,0.029610983712204,1.0631421901194131,2.467277702882283e-06,2.2097097197575782e-06,0.8956064074895937
-178.4157028682433,7.023448352126287e-05,1.1968048081674934,0.0213054515344895,0.0161350961981358,0.7573224238883725,2.2396485841422822e-06,2.845095952420109e-06,1.2703314138497737
-147.82420348533233,5.090679344381388e-05,1.238327502439601,0.0160699418761337,0.0192397798334535,1.197252608737026,1.721050611840833e-06,2.0710962225198123e-06,1.2033906546795683
-51.81556787473757,3.848515145463107e-05,0.8341101432514225,0.0166945825949694,0.0188010816280206,1.1261785984206614,1.5484528288963886e-06,1.2768812480464182e-06,0.824617466039618
-154.64420493783896,3.793210026026086e-05,0.7838300868042121,0.0234463005527618,0.025400867726575,1.0833635638771593,1.6621325018913925e-06,1.2774800098103607e-06,0.7685789239766845
-121.03971698636462,5.666645961924947e-05,0.7357653277485355,0.026452683463727,0.0192250977026379,0.7267730598674477,2.382906332293886e-06,1.783157194963544e-06,0.7483119125572182
-55.17841463908884,2.9919336875711665e-05,1.3004593414933348,0.0169221579219551,0.0194490022561355,1.1493216376914903,9.66368252864087e-07,1.2386976405315875e-06,1.281807051152996
-46.49673911197988,4.855228696049564e-05,1.6003217457231915,0.017201585472038,0.0211949724011991,1.2321522592003236,1.3198742705421664e-06,2.107163870641077e-06,1.59648833049493
-52.8842361934459,5.091582518167891e-05,1.2428871206083445,0.0131315383657645,0.0194663137675155,1.482409236854267,1.6761333753338148e-06,2.039575601290341e-06,1.2168337146106554
-49.311351615559765,3.235810085084355e-05,0.7806429433320023,0.0195837466151369,0.0305643338368468,1.5606990040007278,1.322427333879061e-06,1.034744767095573e-06,0.7824586959045742
-92.16602742596376,4.870540605995833e-05,1.1238665100566114,0.0204195161087611,0.0202698960141851,0.9926726914693248,1.5843699328181248e-06,1.82380910314834e-06,1.151125797940588
-95.64940019507208,3.238809945344414e-05,0.8294334435142394,0.0133027691730824,0.0420379136695419,3.160087431615648,1.294625667657221e-06,1.0619061073100748e-06,0.8202418149423224
-56.120975739104935,3.8562319864204406e-05,1.2365806814552114,0.0214839180119305,0.0198488093159222,0.9238915036307505,1.2396771924099409e-06,1.5350611139926184e-06,1.2382748697735169
-98.29016759310169,5.1656681734741645e-05,1.2205192835197136,0.027539279218908,0.0243492521648615,0.8841644681878141,1.662753754522869e-06,2.0295764913715395e-06,1.2206115823529933
-23.584726839227937,5.663854536273385e-05,0.9074317705451858,0.0171489215715425,0.016727134126762,0.9754044332746598,2.073397835052101e-06,1.880444591423035e-06,0.9069386297375884
-31.80244556801579,4.700364224785576e-05,1.055494597935628,0.0220859218328543,0.0224841597060018,1.0180312995835712,1.590426013554636e-06,1.6829328884366263e-06,1.0581648401708643
-28.52815144242018,3.876462413838906e-05,0.823060115934287,0.0270989796034272,0.0290507510831829,1.072023799726719,1.457242711086228e-06,1.2119157125063243e-06,0.8316498708735781
-48.26395761187145,6.292389044211053e-05,1.7764434301510388,0.0197877293200227,0.0252850101893967,1.2778126171258828,1.408288486888714e-06,2.503299841292432e-06,1.777547615135938
-236.25550644142936,6.216553336904287e-05,0.709971992840064,0.0171045351387138,0.0391393622172994,2.288244719887924,2.41105051053676e-06,1.6715085868080178e-06,0.6932698338351686
-36.16501432003218,6.570262310152523e-05,1.6950719430449621,0.0200404557706089,0.0450635135676019,2.248627181108903,1.5397295731166429e-06,2.598308572422949e-06,1.6875096885770555
-110.87406011249324,0.0001130647292405,1.5463064262949704,0.0239030938418866,0.0289134352824485,1.209610583203335,2.733900552016944e-06,4.168078795629169e-06,1.5245904949081468
-151.92063780093056,0.0001085677852316,1.062771022338184,0.0216546264316348,0.0220723174788696,1.0192887671626858,3.368736726012181e-06,3.524066364625868e-06,1.0461091653183483
-95.37038444435152,0.0001159966670459,0.6457926902069705,0.0218893490906872,0.0287650119273305,1.3141099723046803,4.393731898711872e-06,2.7939594428960104e-06,0.6358966608124466
-57.78653190248106,6.021496579075795e-05,0.6987287382743752,0.0266336388445502,0.029559630654467,1.1098607601835626,2.3635996876647967e-06,1.6298713535963171e-06,0.6895716572067274
-83.32913537749806,4.2834686022739176e-05,0.9522297016805501,0.029358949111301,0.0181291911954342,0.6175013665068757,1.467424457083619e-06,1.3729494716412183e-06,0.9356185015273896
-202.35699802673133,5.782889051390609e-05,1.0447758226983652,0.0081820345154636,0.0376900646996292,4.6064416653824765,2.112383956958629e-06,1.6501017068553465e-06,0.7811561441846644
-68.64165186724273,6.655476305255457e-05,1.101819848106669,0.020045252995355,0.024368587901331,1.2156787398481703,2.0006549227738687e-06,2.189577867843256e-06,1.0944305501757638
-69.65041372607936,4.8560701045166094e-05,1.0213167987343599,0.0211234459319212,0.0282313751619464,1.336494777080092,1.5426652726461698e-06,1.567173938661959e-06,1.0158872222317863
-32.45308611792793,9.781405499542352e-05,2.1883698972328807,0.0238332184425719,0.0225324102630642,0.945420372718772,1.8385676506062944e-06,3.952324982949007e-06,2.149676125132338
-250.42496124169307,9.188614989420577e-05,0.860100463478272,0.0189149153414866,0.0220488129569765,1.165683935609073,3.327290000472927e-06,2.787584663117222e-06,0.8377943199183139
-59.37128185292622,9.584912009494008e-05,0.9813010056617089,0.0184135752875537,0.0284131942266452,1.5430568905241608,2.983637564444546e-06,2.937247233746629e-06,0.9844517540432048
-36.80723926292679,7.15129230092285e-05,1.2335213952935113,0.022596265153421,0.0326926267504066,1.4468155037319093,1.922984027069656e-06,2.382497713679173e-06,1.238958660155773
-55.47038073640222,8.371903209904512e-05,1.054428926182659,0.0198432196924623,0.0225271369807171,1.135256139369073,2.5205349738698787e-06,2.629105547792627e-06,1.0430744167600483
-44.87367084934965,6.744680830621447e-05,0.8030575772321648,0.0188251435929039,0.0280174376935421,1.4882987508314751,2.1937026667002773e-06,1.77406501112275e-06,0.8087080523958438
-220.8966594616534,0.0001281361867712,0.8085178958877033,0.0331712227056019,0.0329311297047652,0.992762009318512,4.045777161160879e-06,3.251438842449553e-06,0.803662365209605
-78.86296270731265,5.062797650229286e-05,1.1415204575626987,0.022861009375524,0.0298575748605862,1.3060479688422282,1.4088600046869028e-06,1.5917797159122068e-06,1.129835264410075
-231.439136546836,8.309877922530788e-05,1.9763085711339137,0.0183514650603633,0.0289148792629597,1.5756169421814672,1.4921508915517926e-06,2.943023583318202e-06,1.9723364439755453
-45.51026672216803,0.0001377165526208,1.0499051785194402,0.0249665593115552,0.0241576471401531,0.9676001742447642,3.724454331401499e-06,3.9462439946292605e-06,1.0595495724992023
-101.13032676149167,9.324100969511564e-05,1.0497464030366648,0.027935732920057,0.0292462992690865,1.0469136196562292,2.4693733515690342e-06,2.5805634902178203e-06,1.045027674157954
-77.60678186435212,5.387870382290815e-05,1.205955875042238,0.019128275323141,0.0318552902024767,1.6653508831472503,1.3174281145203254e-06,1.5914156572338765e-06,1.207971531572567
-62.61934362478359,5.1950619805168095e-05,0.7507225615164183,0.0359883457476026,0.0261589759662432,0.7268735314955634,1.649013852770206e-06,1.2172914027980896e-06,0.7381935577758437
-41.699502778824936,3.8848654485437246e-05,0.8799784274549243,0.0194947953504033,0.0242699395883363,1.2449445686453022,1.1031637161673053e-06,9.722399024825226e-07,0.8813196883055145
103.80334148200274,9.139133256605344e-05,0.7003294068954863,0.010106175576426,0.0428862441728464,4.243568088494728,2.935510872147251e-06,2.035222298455024e-06,0.6933111090698536
-182.7778773225694,0.0001229783323256,1.2649945155985696,0.0196133114997739,0.0282087800048772,1.4382466726846412,2.859338938710853e-06,3.508929112096547e-06,1.2271819421584784
-68.66530179637223,0.0001144739961467,0.9982050400561951,0.0316946672434519,0.0330895519165994,1.0440100747054109,2.941083448669306e-06,2.941263536260296e-06,1.00006123171754
-116.47738683903648,0.0001516802740472,1.1893991050151227,0.0469927121667603,0.0277537833798802,0.5905976075905548,3.406880964045025e-06,4.043830461786637e-06,1.186959716075714
-86.64057432752065,9.562247087467614e-05,0.8407113629134628,0.0242632217604091,0.0273506044021622,1.127245370472229,2.7781486271602053e-06,2.318743107558477e-06,0.8346360899807841
-106.27450974201106,5.846063047484385e-05,0.7208671103283485,0.0215054198942305,0.0219606384119954,1.0211676182099128,1.781368673684489e-06,1.2563412235742086e-06,0.705267383520144
-61.95174192612642,0.000125278305814,1.682689259944627,0.0195066972493096,0.0169779542940455,0.8703653969226589,2.248894987989925e-06,3.813245617861669e-06,1.6956085714211002
-225.36531096880964,0.0003787859520884,0.49301608142562764,0.0275325540372154,0.0244208235796463,0.8869799564049504,1.0284293280865276e-05,5.475008178268956e-06,0.5323660098701806
-220.82352301205648,0.0001598814216459,0.9483683353205588,0.047329122555193,0.0372885422717108,0.7878561920987802,3.630263028906012e-06,3.466872544394244e-06,0.9549921085026706
-174.57448445206364,0.0001227009017869,0.876744255638742,0.0346312310994727,0.0321343508981868,0.927900911344618,2.9158476914429622e-06,2.532521980458936e-06,0.8685371282906992
-122.33513275725532,0.0003702454162302,2.6105547011820294,0.0436172650969383,0.03218959025999,0.7380011146606626,3.970710453421496e-06,9.493410631516258e-06,2.3908594552231683
-109.64031346488518,0.0001373171959796,1.0266751852932257,0.0289337207817481,0.0303330423863085,1.0483630022946502,2.8228964486721824e-06,2.89053495175744e-06,1.0239606745465542
-134.07991363196464,0.0002141272432107,1.2339757002363616,0.0527747919050056,0.0218345873653719,0.4137313777508418,3.690658324312458e-06,4.50398377014595e-06,1.2203740835274988
-382.3900506539511,0.0002448495797714,1.0978853145735112,0.0289310597669937,0.0293322107515382,1.013865754928277,4.560396397867702e-06,5.062575372038046e-06,1.1101173955854249
-123.09046657756262,0.0002080346408984,0.967627496813178,0.0208500433812465,0.0322627123630951,1.54736907608133,4.595298217106501e-06,4.499482288046916e-06,0.9791491379813176
-225.7649259658506,0.0001278606745378,0.8806843332330833,0.0276260434077259,0.0194125947142347,0.7026918197343378,3.134864867385512e-06,2.752055713946782e-06,0.8778865534456054
-193.81314646979115,0.0001503736547302,0.8995508799938792,0.0174288620752527,0.0249116231500824,1.4293315904688084,3.8648365068913005e-06,3.413700006862003e-06,0.8832715176373214
-226.3745242129632,0.0001014950161863,0.903987309207035,0.0230460705557002,0.0283131901649046,1.2285474044902494,2.807556002347301e-06,2.503531463626206e-06,0.8917120305109103
-119.35691065485553,9.520589338774866e-05,1.1952523297762485,0.0222374064325024,0.0202099184876095,0.9088253411634576,2.104999047318157e-06,2.488652860766393e-06,1.1822584261674722
-242.6550403719473,0.0001213634500606,0.8399638876469301,0.0345706005928502,0.042242650538119,1.2219241151065072,3.388071938354781e-06,2.7623696453391625e-06,0.8153220166513188
-151.88193512064373,0.0001111801836087,0.9554411978743405,0.0181151360230219,0.0362279009616065,1.9998691103155704,3.1177245282662435e-06,2.9357355160165597e-06,0.941627616359394
-170.3809038557303,5.022892039632364e-05,1.062549858539165,0.0165186736112583,0.0328712060957442,1.9899422235294189,1.3266071863061933e-06,1.3132580091338583e-06,0.9899373549984268
-294.08703212218467,6.547526943456941e-05,0.7955004372618821,0.0247039293116127,0.038943998092738,1.5764293040796302,1.8415204019610716e-06,1.4380647396188924e-06,0.7809116521801599
-129.9888075066926,6.039157124884455e-05,0.8442145748097613,0.0226229302982595,0.0246490255485475,1.0895593640424146,1.6405832326885429e-06,1.3666002772233457e-06,0.8329966136395279
-93.73930698021246,6.40664390308159e-05,1.0548742837997742,0.0255173614636603,0.0211734741460605,0.829767379210189,1.591394603276487e-06,1.677698080080983e-06,1.0542313494257225
-69.20774182475465,6.305584945543871e-05,1.189765693116033,0.0299473292677026,0.0217723833380249,0.7270225382503751,1.523517201427568e-06,1.7896267158617095e-06,1.1746678765325338
-88.78504433820837,0.0001142106477201,0.8479564902408141,0.0197039069031551,0.0212336658986341,1.0776373438525546,3.242232267975485e-06,2.7135273372220246e-06,0.8369318151646198
-48.44074990406127,5.004542526180744e-05,1.2308203790101397,0.0210272468899373,0.0211539298692131,1.006024705941716,1.137435247124077e-06,1.3816386688317907e-06,1.2146965485069716
-91.2466926699472,7.078556703980679e-05,0.882436743333103,0.0149824073842115,0.0241952810673005,1.614912773817475,1.9785761510067703e-06,1.7407723590671362e-06,0.8798106447312473
-60.75286851390537,5.971432124191745e-05,1.7844903174933466,0.0199134410293316,0.0212931024695984,1.069282924946754,1.034665038853459e-06,1.816699286280617e-06,1.7558332581660938
32.29246299056676,7.041940783192259e-05,0.7631775417884243,0.0129852957333837,0.0312570305901616,2.4071096440109034,2.048329130049159e-06,1.5400975292160511e-06,0.751879913546457
-380.5797223240049,7.088456916292764e-05,0.8754849713497828,0.0186301538940582,0.0232779667965211,1.2494779661452582,1.9986365572108826e-06,1.7327351186017558e-06,0.8669585835154567
-75.43791740196767,4.347743924334725e-05,1.1107609412982449,0.015336792761298,0.0242095506246893,1.578527597098489,1.092284273687472e-06,1.181950038441734e-06,1.082090136161676
-108.5643522435682,4.204448477872513e-05,0.925507252680614,0.0163942396415723,0.0266160458069563,1.6234998626873522,1.1208884150497896e-06,1.047701656300776e-06,0.9347064723246672
-219.6199379164244,0.0001108759318022,0.9623909022035151,0.0260275416326141,0.0212074315056731,0.8148073223749608,2.921484585288973e-06,2.745008373962552e-06,0.939593653098476
-84.00333276698042,5.6979870117384405e-05,1.0419165274837945,0.0332048285633115,0.0379845018848914,1.143945128717246,1.4027587128406708e-06,1.4720945768642155e-06,1.0494282184019628
-74.2599589664387,5.498368853160241e-05,0.878169717926748,0.0183906877016289,0.017905204745082,0.9736016964442328,1.466730033116548e-06,1.2634156367082676e-06,0.8613825367874466
45.00050169596752,5.561108639977692e-05,0.8315832485782823,0.0256802740098905,0.02528876285484,0.9847544011835782,1.5426430676579776e-06,1.2714693597247508e-06,0.8242148727606059
-137.12105120401506,4.469157526589132e-05,1.184095621580728,0.0122061799072335,0.0205777142594798,1.6858439262627227,1.0234320351863092e-06,1.19680119751266e-06,1.169399780704334
-52.61099587752565,8.064063132227086e-05,0.854259457782531,0.0237927066246395,0.0220895295233049,0.928416000407002,2.0804100768330617e-06,1.7529325312482223e-06,0.8425899060807535
-263.57374073050494,7.326452908395804e-05,0.8384390930279563,0.0266864859697248,0.0309331296019452,1.1591308663507884,1.9016189078288611e-06,1.5686553635669296e-06,0.8249052200253484
-80.3653924705922,4.302762730673085e-05,0.9869006297121897,0.0172726651396941,0.0255842469457365,1.4811985723582166,1.025103311740038e-06,9.999532837177124e-07,0.9754658601388816
56.98484350337451,9.899238953944576e-05,1.0218836485404355,0.0139558123186469,0.0198303235314419,1.4209365301470744,2.272821792944691e-06,2.3236390932281427e-06,1.0223586822518154
-144.94608108614833,7.971347365406989e-05,1.053995037810249,0.0249293695936134,0.0083093207699334,0.3333145163872141,1.7321017694327854e-06,1.8096245443960896e-06,1.044756478130434
-82.43641137038514,8.528369050908402e-05,1.480879476085853,0.0175585098012843,0.0175178170614915,0.9976824491227684,1.4712303731581912e-06,2.169944338646529e-06,1.4749181217544167
-62.13204790216502,2.8661787104911893e-05,0.8724631200320245,0.0162342080933586,0.0222766513670324,1.3722043747945891,6.873628342083681e-07,6.111849845262269e-07,0.8891737436315205
-46.62019524543309,4.999460967754404e-05,0.9704668372406915,0.0386392402524518,0.0192368419725039,0.4978576661140032,1.175679429445131e-06,1.145086634705993e-06,0.9739786254884324
-63.065827440472034,3.883965597350088e-05,0.9065754217424311,0.0206916784374661,0.0223285679826741,1.0791085918986711,9.63440495637278e-07,8.742699170736482e-07,0.9074456814225492
-93.83006344504072,3.7901417474545685e-05,1.110207460973095,0.0265993402394508,0.0322524742914489,1.212529107906729,8.643693379897509e-07,9.36682256483235e-07,1.0836597451057912
-83.59863493098437,5.967999967127775e-05,1.1383914851990944,0.0158051236033754,0.0156786938332666,0.9920007098152738,1.282299431275079e-06,1.4534540394662717e-06,1.1334747594959171
-110.6955867596942,5.85709725602557e-05,0.7311837803935785,0.0133989342990933,0.0273642608455958,2.04227144000904,1.541565200865604e-06,1.1219913185861772e-06,0.7278260549447847
-17.337149281642606,7.975711325619212e-05,2.5892428343214773,0.0232933500884777,0.0146890799603864,0.6306125956374335,9.357751730030272e-07,2.470179589841623e-06,2.63971481730434
-54.51587189083288,4.433573166501426e-05,0.9806034480598275,0.0187938823222722,0.0185803604763504,0.9886387579606823,1.0764754447764546e-06,1.0429817710356053e-06,0.968885798646522
-80.87277349284926,7.99376807296267e-05,0.6907150990252463,0.0244776948638633,0.0200366395508332,0.8185672573447069,2.3140063224345542e-06,1.5838994862467608e-06,0.6844836467777444
-45.12449922361706,4.719683174804471e-05,1.0157470220737759,0.0222631622055819,0.0285771776042643,1.2836082017629735,1.1833066702259e-06,1.1771101179830132e-06,0.9947633589847812
-75.57208296423349,7.574021661151872e-05,0.9338662441078546,0.0312791461520034,0.0354225097803115,1.1324640899138692,2.0261797292107704e-06,1.883691697588754e-06,0.929676509162631
-130.05159016076098,6.461228431566144e-05,1.4350975990892791,-0.0255529339518705,0.0354551639819128,-1.3875183197629384,1.3869019684345245e-06,1.7918189326969436e-06,1.2919578841750958
-74.53755412434018,5.387286235428088e-05,0.7859195416723077,0.0164392513577621,0.026362022738508,1.6036023882596482,1.467616101195546e-06,1.158376072366506e-06,0.7892909265732859
-73.91285611185583,3.925764250428057e-05,1.2865562594759874,0.0196845417988427,0.0241232706218322,1.2254931239115985,8.41982112413956e-07,1.0662589681268706e-06,1.266367720176281
-82.43192812780345,4.880968730522538e-05,0.7951096829277859,0.0272758855674274,0.0255718154046036,0.937524662265822,1.352263796968472e-06,1.0650175742346277e-06,0.7875812224080849
-70.51725162371982,5.459152145968427e-05,0.867605416391794,0.0186984266911053,0.0269601238287676,1.4418391597402307,1.490687387700977e-06,1.2741644629035585e-06,0.8547496097546297
-250.3719378482606,4.926913312055961e-05,1.2425108567732368,0.0177806506408069,0.0297547504971116,1.6734342909153177,1.0922351332003302e-06,1.3492226473824803e-06,1.2352858888810487
-94.68238718290796,4.1187312060421405e-05,0.7228680624772699,0.0308018356192707,0.0205601085847586,0.6674962115535573,1.231886382291561e-06,8.73505494246667e-07,0.7090795927314075
-44.98316185738891,6.883925574031155e-05,0.6228683557233324,0.0238271234373041,0.0261844490685175,1.0989345456414914,2.1523615802789605e-06,1.3350194413674103e-06,0.620257977841429
196.70375380630296,7.526998044036179e-05,0.8233220207650952,0.0268478971338184,0.0232286857787172,0.8651957232604894,2.264950119290296e-06,1.8361062918196271e-06,0.810660807132899
-313.3295499194429,0.0001047085695934,0.6645483168611731,0.0214517995609029,0.0299325452153233,1.39533959052447,3.7003198559281055e-06,2.428161514097537e-06,0.6562031415223458
-65.34654333355813,4.667525981193038e-05,0.8362876273061358,0.0231310357363803,0.0153577980509732,0.6639477032504245,1.4476675317777975e-06,1.1992797115153428e-06,0.8284220549193198
-66.74494617046474,4.225785550512055e-05,1.0754435503457451,0.0183533181551789,0.020536528878185,1.1189545511360337,1.1744333672327267e-06,1.2643920298816227e-06,1.076597502386076
-54.32215050558193,4.4465396234909245e-05,0.7552135387833078,0.0244013813898868,0.015999742749241,0.655690040395505,1.4451190212673073e-06,1.095611104257045e-06,0.7581459299430169
-57.07280157360396,5.456960024074959e-05,1.1437052453656071,0.0182433715543996,0.0182048003670839,0.997885742380417,1.4814421750280394e-06,1.695515844349818e-06,1.144503560739876
-41.26851303772165,4.196599963718743e-05,1.113746094500785,0.0307715467291218,0.0201098664891242,0.653521471187294,1.2256458343992388e-06,1.355083325476258e-06,1.105607580464273
-100.40203630930574,6.71451151564233e-05,0.8475288187581693,0.0170069266365365,0.0193756517277928,1.1392800205398363,2.1598073751528948e-06,1.8058494329927649e-06,0.8361159674551657
-117.63024724465022,6.118232662669051e-05,1.4279988657600402,0.0157417113492311,0.022491652002079,1.4287933187885302,1.4133103674630967e-06,2.0198320122647137e-06,1.4291496466486184
-144.60234375555848,5.298968900569082e-05,0.8840489558059358,0.0268807783845753,0.0248138452493357,0.9231073927373464,1.5856232417173264e-06,1.4189076507429206e-06,0.8948580049862017
-85.86157862973081,4.151889174726539e-05,1.0378423988644685,0.0260982601281893,0.0227529493079044,0.871818626841275,1.1435899730570338e-06,1.2021611841993265e-06,1.051216968076172
-87.27356671970277,4.358460139178713e-05,0.7654462924677697,0.0219262855245696,0.025230485231064,1.1506958259205269,1.4120138573311263e-06,1.071235951642552e-06,0.7586582426799373
-55.6898667024666,4.717586371309438e-05,1.7485773345526037,0.0140847173079966,0.0193956025447151,1.3770672226203071,9.667327147623266e-07,1.687989330922658e-06,1.7460765578184183
