,skew,kurtosis,pvalue,error
2024-06-10 15:40:08.400,0.2988037953624834,2.046025401317351,0.0030098470801667434,0.09662400428914833
2024-07-03 22:01:15.800,0.9081597053670851,13.510164222678213,0.0297148244707607,0.16360101919711376
2024-06-14 11:15:39.000,-0.7642268477416281,4.932391475683869,4.869254633582969e-10,0.10262217642850395
2024-07-04 01:37:06.300,-0.5147849436773887,3.9504430098256194,0.0020827633834865906,0.10257097234542348
2024-07-04 06:01:03.800,0.1287897566514955,7.846760695124004,1.108718722900174e-14,0.07904861547815933
2024-07-04 07:02:44.300,-0.19744231905357754,1.1049580282586522,0.008539483949831865,0.09959948282753284
2024-07-04 09:46:10.800,0.20856635530752707,1.01346845015168,0.6284308022715471,0.08286965456630808
2024-07-04 11:48:13.300,-0.8885837869468032,4.566421164457102,1.8266119303942767e-05,0.08578958025957248
2024-07-04 14:07:43.500,-0.044946528710668864,0.4413182512746423,0.39352743357720954,0.09755143972880305
2024-07-04 17:49:17.700,-0.3708390078714881,2.776136200169006,0.17793352788293415,0.09512774295080716
2024-07-04 22:01:27.700,-0.6014123337261832,3.464761269681712,8.330858010549734e-16,0.12056092735092326
2024-07-04 23:13:59.300,-1.795625081310893,18.965591022821208,3.602472544567432e-09,0.13222356331441726
2024-06-11 01:32:45.300,-5.115804351932362,83.91541465826045,1.8323127534838935e-19,0.11490144450361274
2024-07-05 00:58:48.800,0.19816058245019183,-0.05395080602702551,0.9877895282790693,0.09674649652326582
2024-06-14 15:20:36.000,-0.7835832091339506,3.911155013978683,0.0014264303851701861,0.10847099580642611
2024-07-05 02:26:39.200,-0.7259441674632243,18.2839665955252,1.4639479233432268e-07,0.1932351411258379
2024-07-05 03:25:23.500,0.3350090298877116,0.31479336685830095,0.5452713464323318,0.10312312544204047
2024-07-05 05:34:54.500,-0.12156691141525895,2.0179830475572187,0.0009668691315127085,0.08735754055409417
2024-07-05 08:13:30.500,-0.7850337801307818,2.8151729460909536,0.0030098470801667434,0.12203164939932673
2024-07-05 12:13:35.200,-1.0817059205143003,18.457634282906593,9.594235055800515e-10,0.1282105976026475
2024-07-05 14:37:36.000,0.7878787741847548,5.625642416766826,2.9607827368482373e-05,0.1190805159440348
2024-07-05 17:37:21.100,0.2508050986104777,1.201179242827612,2.44374577116149e-10,0.11044494394401798
2024-07-06 00:27:40.400,0.03202293707084361,0.7059420567855068,0.1420746514551761,0.08335592467011066
2024-07-06 15:35:49.500,0.19876171683945296,0.8330830361675234,4.734741877153768e-15,0.10017072907862319
2024-07-07 07:14:41.000,-1.0462215656470124,3.9965349928228164,1.4639479233432268e-07,0.17550034698710087
2024-06-14 17:30:15.600,-0.7749213590051353,4.579853932658283,0.000648608042418048,0.13149746060836176
2024-07-07 13:43:42.200,-0.242713252581036,0.6083697962620471,0.052139087188847716,0.09486717400812057
2024-07-07 21:01:12.100,-0.9234517419758186,8.754081334941356,1.3850840057169374e-11,0.08751356950747702
2024-07-08 00:38:25.000,0.020125310988613615,0.2880884961043306,0.8655265369450457,0.08472611215046426
2024-07-08 03:20:43.400,0.3826198479916817,1.498770402422677,0.17793352788293415,0.1027256388655588
2024-07-08 09:22:43.900,0.3378619277997972,1.1194782990532168,0.220541217580421,0.10291490087523555
2024-07-08 11:38:28.700,0.1111172679316139,0.7422486853184203,0.7933622419382523,0.11287143016448278
2024-07-08 15:18:04.000,0.27396463935810883,0.44781713772257437,0.39352743357720954,0.08461552962827641
2024-07-08 19:18:37.900,-0.07360136568749667,0.5631146679546024,0.39352743357720954,0.09594001707995287
2024-07-09 01:43:32.000,-0.04660922293903769,0.8199518409588986,0.0020827633834865906,0.09500299903794515
2024-07-09 13:20:48.800,-0.2770634144505129,2.1257603422134075,0.220541217580421,0.10219543075844324
2024-06-14 22:46:40.500,-0.12988081878730226,1.7497129144516972,0.0020827633834865906,0.08924942741507055
2024-07-10 00:38:05.500,-1.2192315879986289,14.252653801078036,4.908580954287128e-19,0.08143871580763062
2024-07-10 12:12:00.900,-0.04382052628686225,1.782597927651441,0.011843449760085422,0.0884861432865224
2024-07-11 01:47:42.400,0.346235358281582,1.511310145753674,0.0297148244707607,0.11563643491919544
2024-07-11 12:33:29.100,-0.10605998130378574,1.4674493818751486,0.0220923622208589,0.07991883406993243
2024-07-11 15:14:24.400,-0.8285315451273367,3.815520170672251,0.0004306111484986726,0.11033623066622704
2024-07-11 21:04:39.100,-2.5799807003994366,23.38751233106031,0.052139087188847716,0.1504694242422186
2024-07-12 04:07:46.900,-0.6880666146672703,8.593453244765026,1.3921047931216453e-06,0.15248724542322498
2024-07-12 13:05:04.400,1.3590261023095833,8.190414196791895,0.0009668691315127085,0.13191502777188396
2024-07-12 19:59:59.400,-1.63726169027551,7.901517389905141,1.1150402145378719e-05,0.12456792473957908
2024-07-13 17:57:29.900,-0.6940752223286722,5.012595511393755,0.011843449760085422,0.09548284214603141
2024-06-15 07:55:34.000,-0.5507071583430835,3.7728560097086223,0.0220923622208589,0.133211654551185
2024-07-14 03:26:52.000,2.0529274032880034,14.481194541674654,6.734842895808746e-06,0.14004435606392265
2024-07-14 13:14:42.100,-1.5257603060047935,8.091664196483345,0.0020827633834865906,0.12170950648337968
2024-07-14 23:32:36.300,-0.0008919330760087453,1.2508427195070073,0.7125821300149116,0.1031760698654436
2024-07-15 02:51:48.100,-0.15262475110019505,1.8829989778388674,0.000648608042418048,0.13085413438735727
2024-07-15 08:49:49.300,-1.0657755174721837,4.587920530107946,0.006094418258803505,0.10847025734479473
2024-07-15 14:54:59.100,-0.044704481818066875,1.414974361279997,0.011843449760085422,0.11406062182003045
2024-07-15 17:18:30.600,0.10211164167585421,2.201407761202514,0.46628639073563594,0.08245898520920737
2024-07-15 19:35:52.200,-0.18362272982710678,0.5686810617189542,0.1420746514551761,0.09498113925314458
2024-07-15 21:35:47.200,-0.9626289445025077,8.614338047162265,0.0009668691315127085,0.11655367501763277
2024-07-16 00:06:35.100,7.933781978544934,155.66125732692635,1.2936013442355648e-22,0.1843477400820238
2024-06-15 19:59:34.400,-0.16125616046323324,1.0318019037086463,0.5452713464323318,0.10013580064890078
2024-07-16 01:54:43.200,-0.13154457752448095,4.300226717615515,0.03956202584899502,0.12018649618865723
2024-07-16 05:01:45.700,-0.8182254361115928,5.1504873728157445,0.004304993380033157,0.0921581423862991
2024-07-16 07:21:35.300,-0.09795570578732546,0.5717295128508106,0.0030098470801667434,0.07981099194454504
2024-07-16 10:31:21.300,0.461335187951153,3.644731398749209,0.0020827633834865906,0.1035344925187289
2024-07-16 12:30:08.000,-0.5783117753570637,3.5235153940975827,0.008539483949831865,0.09493003077251837
2024-07-16 14:29:02.100,-0.17555768547286446,0.08584440424986761,0.9646522162314058,0.0970916217238318
2024-07-16 16:50:35.300,0.44693281458979717,3.271730233868899,0.008539483949831865,0.1449501804746535
2024-07-16 19:16:56.500,-0.6505486460043768,2.8388539870579184,0.0220923622208589,0.12443234409556919
2024-07-16 23:01:08.700,0.6035075937697069,2.9192826067943827,0.2704743832803917,0.11226373292217731
2024-07-17 02:01:38.000,-0.5857313164705056,3.670872944463074,6.865581733487208e-09,0.094063182751168
2024-06-16 14:09:04.500,0.34094508628593634,1.2144979965023115,0.46628639073563594,0.13094728961019464
2024-07-17 07:53:23.300,-0.9940302861154495,7.18990667944329,0.016258459276759563,0.1283047407309267
2024-07-17 10:45:54.300,-0.2442870411372222,0.89246424844029,0.9973277498238406,0.09490585573312692
2024-07-17 13:47:00.600,0.21066158395949178,0.5634845354495415,6.734842895808746e-06,0.07904998116762431
2024-07-17 16:50:20.100,0.022593368125388077,0.9787346650610553,0.32811544409418575,0.09672159629387614
2024-07-18 07:20:16.900,9.922067319173413,182.74328828994425,4.908580954287128e-19,0.12451551073146809
2024-07-18 13:50:49.200,-0.6500714465303831,2.8407525050586084,4.448673570292354e-08,0.09734211298436278
2024-07-18 15:41:27.200,-1.6765955386890627,16.371939325986865,8.114129962716335e-08,0.10990545135078253
2024-07-19 07:48:18.700,-0.1877015751694852,1.0478785838690898,0.0220923622208589,0.11693880427614481
2024-07-19 16:31:44.300,-0.48411451287863844,1.5833870248534634,0.6284308022715471,0.10671676265007449
2024-07-20 01:22:26.300,-2.253182304718532,28.531810694228113,8.832345232887228e-21,0.12113431772013931
2024-06-17 00:42:23.000,-0.1858696507319056,0.8761680370041884,0.11228360286766195,0.10647532369610471
2024-07-20 16:30:49.100,-0.2868859589973982,1.1373267952537507,0.5452713464323318,0.10429505482545813
2024-07-21 13:45:51.400,0.5885645304300336,2.003598634870679,0.5452713464323318,0.11169107687989784
2024-07-21 17:46:57.200,-0.667515803081392,3.8927598649670845,4.7487878961137165e-05,0.07647622195508705
2024-07-22 00:58:40.100,-0.5539529881982226,3.179554956073929,6.734842895808746e-06,0.09960181759493937
2024-07-22 13:57:40.600,-0.5236290652371176,1.0428508000930847,0.0001183661896190048,0.1368847483577246
2024-07-22 21:35:22.300,-0.9200883092874829,4.355720237221991,4.7487878961137165e-05,0.275365597193873
2024-07-23 04:40:12.400,-0.3105937284022159,1.2655532649597943,0.7125821300149116,0.0947103514563906
2024-07-23 09:45:48.500,0.18189959453362606,1.1298595092943113,0.5452713464323318,0.09797797720177749
2024-07-23 12:52:49.000,-0.7054962768264965,2.5677503192372253,0.0297148244707607,0.13097604117802583
2024-07-23 15:28:19.800,-0.34840771521986186,1.4492000798874392,0.6284308022715471,0.1231015422231897
2024-06-17 05:23:55.000,0.021035719134747517,1.236236352895383,0.46628639073563594,0.11715637647974035
2024-07-23 16:50:46.700,-0.27090366332412746,0.5977237448136306,0.008539483949831865,0.09997494707315861
2024-07-23 19:32:50.700,0.04138244084412007,1.5218106996302865,0.39352743357720954,0.09708633270622459
2024-07-23 21:11:03.900,0.14556296517055647,2.3105292507976003,0.17793352788293415,0.10357992447717597
2024-07-24 00:06:50.300,0.15037308414016304,3.0983766426352357,2.9607827368482373e-05,0.13049181548313624
2024-07-24 01:41:33.600,-1.0718729834761411,5.000390620297969,0.0030098470801667434,0.11407491715438947
2024-07-24 08:46:42.800,0.5422529626806308,2.648651370394626,0.2704743832803917,0.11395177540612805
2024-07-24 13:47:15.400,0.8833640414141529,9.330620802243049,5.951062636424447e-11,0.08962728412214166
2024-07-24 15:24:02.500,-1.3683833810166115,7.123699590459999,2.9607827368482373e-05,0.13251608530879191
2024-07-24 18:00:47.200,-1.5582149086754373,9.580920417795804,8.056669472003223e-07,0.1132799036201307
2024-07-24 21:43:39.300,0.016999964611261513,2.008323083531738,0.2704743832803917,0.08132839566958844
2024-06-17 09:27:17.500,-0.7277503189689939,7.0840358181834056,0.0014264303851701861,0.10649054998946954
2024-07-25 00:10:03.500,0.3674091007574217,2.1011048460021975,0.06801920461119272,0.10651722983726443
2024-07-25 03:13:28.100,-0.1575147633700676,2.1354468266704076,0.008539483949831865,0.11231486064967942
2024-07-25 08:58:02.800,13.314906802477175,262.7623467344338,4.894901209447945e-25,0.18288702315339656
2024-07-25 12:08:35.000,-2.911669504800525,36.91684870851594,6.540866008411473e-13,0.12534542216954214
2024-07-25 15:07:47.100,-0.08199133923448351,1.1407337938926698,0.7933622419382523,0.08631562488548658
2024-07-25 17:29:57.300,-0.9394503355079289,4.5181213593326035,3.602472544567432e-09,0.11540194562076929
2024-07-25 19:17:48.500,-0.005792409992918014,0.1018188827565778,0.1420746514551761,0.1146380682225752
2024-07-26 00:11:28.200,0.3793538061754592,0.5535357081181331,0.7125821300149116,0.13334827728785442
2024-07-26 04:49:24.500,0.1560052428071047,0.9358700868251426,0.9877895282790693,0.09941575956151813
2024-07-26 13:59:23.900,-0.1961453837442345,1.356241781631475,0.0878382826713132,0.08358184617064808
2024-06-17 13:11:37.000,-4.376086560820816,73.36887549061086,8.970241343959439e-30,0.12035215689405479
2024-07-27 12:36:16.800,2.471838160220463,27.958543605221166,1.3921047931216453e-06,0.10212366425209078
2024-07-27 15:26:21.100,-0.4350235006939263,1.722879844789186,0.11228360286766195,0.10277236815940233
2024-07-27 19:41:02.400,-0.28375523847667755,1.412763666505251,0.17793352788293415,0.09997050416991977
2024-07-27 23:48:23.800,0.2437334312258585,2.0525359350927292,0.052139087188847716,0.09259190775653169
2024-07-28 22:15:20.400,-0.8406657869102182,4.928669565869696,0.000648608042418048,0.11087619920313757
2024-07-29 10:43:55.200,-2.066205247866656,16.809547814470697,4.448673570292354e-08,0.0955304362503178
2024-07-29 15:16:58.000,0.14064467007851608,0.5844673245400318,0.008539483949831865,0.11224741678921157
2024-07-29 20:51:47.200,-0.39517600823289384,1.4175444796345973,0.5452713464323318,0.15578284723628658
2024-07-30 02:04:24.700,-0.7530043870201306,5.434624907955536,7.536785951251345e-05,0.11955779244781527
2024-06-11 13:07:00.000,-0.024296257659712477,1.6360714372359961,0.220541217580421,0.10506976493253596
2024-07-30 13:22:10.400,0.15067366637381402,0.7811067687688533,0.8655265369450457,0.09773499090008765
2024-06-17 15:50:20.000,-5.074521749803305,85.52482917798412,4.869254633582969e-10,0.19170111502000872
2024-07-30 15:19:48.400,-0.11096924201674487,0.6131389336557262,0.7125821300149116,0.0844531981279835
2024-07-30 18:45:12.400,-0.31667969138207464,0.835688163441819,0.7933622419382523,0.17582177567558233
2024-07-31 07:10:54.100,-0.097171345534238,5.321548879017726,0.0001183661896190048,0.12035760614360531
2024-07-31 15:41:46.000,-0.009368670808581593,0.5847292109699245,0.9238374197330625,0.11751678274832901
2024-07-31 18:49:41.200,-0.10447276479821617,0.13166093140160662,0.46628639073563594,0.09286692203261132
2024-07-31 20:49:12.000,0.1870090618796178,0.36238674441309016,0.9238374197330625,0.12936933739254333
2024-08-01 00:07:07.600,0.0790258442967815,0.4557259006195382,0.7125821300149116,0.10913663913083561
2024-08-01 03:19:43.000,-0.36092866874506235,0.8524450915813699,0.7125821300149116,0.1295537332473024
2024-08-01 06:30:49.600,-3.2512994686199272,23.51364593593695,1.8694649189611297e-09,0.16024612941951183
2024-08-01 11:17:33.700,-3.573908052171688,27.650408461174123,2.8873674273022313e-11,0.1344171341803482
2024-06-17 18:45:47.200,0.13549544615191858,0.5956644786180072,0.9238374197330625,0.11892468705980337
2024-08-01 13:00:38.000,-1.003108562786919,4.905380886612858,0.011843449760085422,0.09519376935486461
2024-08-01 14:38:30.400,-0.5192076710400994,2.750237896022785,0.0020827633834865906,0.08220090388527003
2024-08-01 16:11:54.200,-0.35180452265813006,0.7466472241487718,0.11228360286766195,0.11632622576047043
2024-08-01 18:03:22.500,-0.567961592728082,3.078646033526894,0.11228360286766195,0.11048346185135718
2024-08-01 22:22:46.700,0.20595134503625045,1.5864123872892852,0.1420746514551761,0.09966359997135364
2024-08-02 01:10:44.200,-0.3964607135208095,2.445153083573927,0.39352743357720954,0.1161559183396726
2024-08-02 03:46:53.900,-1.6879730532442345,19.387187282605893,8.754091889378733e-18,0.11372914858164998
2024-08-02 06:00:20.100,-0.2523273109797312,0.8621147999700884,0.11228360286766195,0.0941364893872897
2024-08-02 08:52:28.600,0.26384724066340537,0.9061798719221326,0.8655265369450457,0.10915415457520179
2024-08-02 12:01:26.000,-0.06679589325703258,4.853192151123785,8.114129962716335e-08,0.14032388357137138
2024-06-17 23:02:18.300,-1.0911142687386204,4.746525301043357,0.006094418258803505,0.11145113633095981
2024-08-02 13:44:14.800,0.0035679408395376845,0.3423246669950255,0.8655265369450457,0.07162325212142157
2024-08-02 15:50:25.000,-0.18237481866165675,0.16982272775104423,0.6284308022715471,0.10786809016222712
2024-08-02 18:18:21.900,-0.7675400904163989,5.150589052148632,1.2127544312107394e-10,0.1192944903360443
2024-08-02 19:53:26.700,0.6077229220008696,2.15810671102048,2.6127403909667314e-07,0.12494331767249772
2024-08-02 23:00:05.300,-0.11143466967288387,1.2828463385060287,0.8655265369450457,0.10392843313787481
2024-08-03 00:56:41.000,-0.4315751213715965,0.970086768742604,0.46628639073563594,0.10518559321240115
2024-08-03 07:55:57.700,-0.6001781536087267,2.266899286127348,0.06801920461119272,0.12806424268386296
2024-08-03 14:36:34.200,-3.0705791536972256,27.379996295826192,2.3797467071606504e-06,0.13609912510209654
2024-08-03 16:06:53.000,-0.022217133393979762,0.5325865793527891,0.6284308022715471,0.09306536237118461
2024-08-03 17:37:31.000,0.19238050119239125,0.15568202858395175,0.7125821300149116,0.10077520480533984
2024-06-18 01:15:34.100,-1.8694730747322865,21.263792414061722,4.448673570292354e-08,0.3069772256434106
2024-08-03 21:42:29.600,0.10593066955394484,2.733294895324282,0.9646522162314058,0.08779451802819868
2024-08-04 02:19:39.800,0.15602372644078905,1.6058550421545794,0.17793352788293415,0.09469966205097997
2024-08-04 06:46:00.000,-0.6091146314814219,3.3066774659651017,0.0030098470801667434,0.10645904667761866
2024-08-04 12:16:39.400,8.263803734552688,116.29240893645057,3.602472544567432e-09,0.13504701916072867
