r_sigma pred.,vol index,short mom,vol,vol change ratio
1.1432015459127398,13.476736038720132,-7.908153261440291,4.897429247989593e-05,0.996867627494697
1.055891588639852,11.191048915546135,-38.292229796748416,5.901006828713424e-05,1.080459615243631
0.8551218914459554,6.115095189913698,-68.09488011294727,0.0001082946002962,1.0068905267654344
1.000423912488361,9.70398847400867,-13.053768191546055,6.801857965585427e-05,1.0696593986523095
1.1935239811691298,14.744278422839148,-13.35238381753333,4.47655322636942e-05,1.0
0.972972852774864,9.13771623220106,4.695861663004802,7.222888761457028e-05,1.0
0.9896335540387118,9.560650219458433,-21.51540350211852,6.904782029382e-05,1.0018971532599843
1.2306420784627619,15.704663818296089,-16.184851384273088,4.202884814641004e-05,0.9971743104712724
0.9710151534875586,9.044822230205446,-162.14126479719295,7.392490738203994e-05,1.0286180058508234
1.0322232053268723,10.65029636019548,-34.910505724061686,6.200163996078229e-05,1.0127639548695486
0.8528396708172804,6.083334777444819,-139.0169419269638,0.0001100469032306,1.000136959063829
0.9568170344144158,8.720818667970258,-6.928209462889348,7.568281956387008e-05,0.9933650025858072
1.0337139152616994,10.688871481144767,-8.890571067290933,6.174849172261879e-05,0.9931800285728694
1.5374433144529813,23.48694568850721,-1.8022648353587416,2.810073367659968e-05,1.0
0.9943471925123345,9.67284680849573,-40.17689929579175,6.828288347466531e-05,1.015241266941493
0.9464240240789056,8.458844353633344,-6.056772315900681,7.802634662526788e-05,0.996906415812875
0.7969583439185289,4.612921706154965,-28.86668468147193,0.0001431913112371,0.9898277579307786
1.159736740131771,13.88721809599248,-4.352032045006173,4.7526005288460986e-05,0.9995496445604876
1.0589777629697141,11.336027619129508,-68.3670945886563,5.832834143947136e-05,1.0094462710062293
1.184509418070922,14.531597923376806,1.646715110860383,4.541830505190034e-05,0.9965633453465724
1.4210658297562302,12.659699194168017,-104.62364656263748,5.233505608249379e-05,1.6518316896367211
1.0907430655098016,12.143401985953174,-13.14887221126118,5.4353941919953126e-05,0.9951335298396252
1.2802478953131975,17.068419319843457,-8.8546398258817,3.866869346961937e-05,1.017593284655497
1.2040807394896949,14.868140961391632,-24.64814329060018,4.439827972980167e-05,1.2241760206353145
1.3570696901381902,18.93858636843044,-26.89087624956241,3.4855400907404284e-05,1.0040914429931598
1.2190991444426853,15.394798473364457,-20.615482680653464,4.2876884062812425e-05,0.99993149124313
1.1681889406759653,14.110241585739356,-6.505973644067163,4.67751594100353e-05,1.0023660710421345
1.2832228088589306,17.027508730251935,-4.443038433437796,3.8761007919001227e-05,0.99958076880004
1.0154580022411233,10.2228968449499,-13.352005665811587,6.456596090881225e-05,0.9915505510129776
1.169143637155804,14.239845822130883,-10.298069022114346,4.6350350611658415e-05,0.9769357959497844
1.0123719804619604,10.156517743232106,-14.298697522481364,6.49887166607792e-05,0.9796702296505844
0.9877626721300475,9.513248645250332,-34.1955748705621,6.941485263565446e-05,0.998392725592062
1.1079883013802192,12.632893833936276,-22.280869766750083,5.2253687916192186e-05,1.0313181658594872
1.2196923932665706,15.42781675041764,-7.788424159930523,4.2780617908968255e-05,1.0033195086048574
1.0545840533861672,11.231389931558953,-16.52111776768399,5.877022328815591e-05,1.0315918606726229
1.0685303725715667,11.58850980650379,-18.148334782232,5.696016063245574e-05,1.0159421694499815
0.7246844333864103,2.7462633907216,-153.701690618737,0.0002498800856542,1.0108497817825477
1.0533654477506422,10.746515224327258,-375.31614974343273,6.521442090589263e-05,1.150657369310317
0.9405114206436612,8.305591593697862,-12.125580226275405,7.947079072682955e-05,0.9950218923097164
1.043618201505231,10.928724205735138,-18.38105456430645,6.039961156311853e-05,1.047448005695902
1.040487922735405,10.745150810132994,-117.121308349928,6.177354900677607e-05,1.086074004288076
0.9517925925447471,8.534331786381145,-56.45664614777484,7.746328153043677e-05,1.0311936108341608
1.0782370901450182,11.65051245984682,-40.87864313020525,5.668600469951122e-05,1.123877333449926
1.0266371147889783,10.505803007031387,-66.9692913189539,6.294184351339953e-05,1.008310945834952
1.0519770673967959,8.068602491714897,-16.40283185355475,8.181067652280768e-05,1.3209619056638051
0.7930899335890204,4.421476396303004,-100.88681498030344,0.0001508143916623,1.0238788096958626
0.8168212912483972,5.136514716573831,-388.2769283850276,0.0001477675402247,1.00653459365218
0.7751059309954739,4.000778146735726,-62.200510628728416,0.000165679991277,1.0171016593148214
0.9120766648726926,7.55033063939947,-11.720495878022891,8.742045939939885e-05,0.9765379599976132
0.9765888978401827,9.096393439006164,-172.01697938136346,7.362059242931672e-05,1.0595183137942636
0.7892011810266807,4.355093817445604,-512.0899190374755,0.0002069224912723,0.9773055620911844
0.9092143618672934,7.515301676650821,-38.475074955740375,8.789777575386959e-05,0.9992888014108996
0.8758213048638078,6.649606319221038,-34.669604563279265,9.933379862520772e-05,0.9938902078969164
0.8298550824923012,5.40913255516146,-173.46569951174283,0.0001251090517046,0.9762763193343232
0.9740739210142975,9.165706148214936,-93.65420538589258,7.23151089882665e-05,1.0
0.9189407056096042,7.737718952400199,-218.59493373976932,8.770359981240639e-05,1.0111623983972529
0.9680656470449491,9.0104622312343,-51.86097928182915,7.334548728343457e-05,1.0028314361611637
0.9492314758123949,8.260209505214764,-35.2696104259234,7.995463559175256e-05,1.0776086307509476
0.832550662221493,5.239017958763894,-91.10423991769288,0.0001268711293558,1.0550389577536454
0.8817083154576021,6.7417437604808805,-27.817600889163543,9.794748717656882e-05,1.0210053065464433
0.8929433504538092,7.03607775376835,-59.52183832748319,9.401265108693604e-05,1.0203409489585094
0.9696694069356748,9.05316516070208,-110.74417939485674,7.334427565136337e-05,1.0007279961093996
0.8356463325646034,5.626195540739544,-240.83849774983253,0.0001229415756761,1.004765535686544
0.9445440796028551,8.415037160219695,-32.17840151842358,7.847394186638516e-05,1.0
0.9702068765551076,8.82877345772909,-195.06687465449605,7.621548523595346e-05,1.0793577784844448
1.136664826898571,12.877722606384106,-38.33175322447738,5.127730093782022e-05,1.2028772532866103
1.0755365757293838,10.934713609368156,-437.97745328927454,6.546215385146463e-05,1.20290120014106
1.2641673299052325,13.459825921870875,-85.87715060282935,4.915451019411043e-05,1.4374424154466452
0.9890883887088711,9.547384032789944,-37.9328972410804,6.917521934683677e-05,0.999999039373072
0.8358297394959716,5.611641344005633,-69.22933115390609,0.0001180607881491,0.9899421340301992
1.0623355754568895,11.429042532306728,-43.53774643586773,5.779021800796455e-05,1.0166524829360768
1.243063258754848,16.43014413033419,-359.806565399492,4.162786929601636e-05,1.1317237595233165
2.4053732142389865,14.858269812608382,-79.39698371081523,4.450362508451406e-05,2.525333401999996
0.9190441509752644,7.763833857154418,-42.33396564836664,8.509685080430399e-05,1.0014198622364472
1.0611782387253303,11.255298356707083,-142.245186003029,5.911133717810979e-05,1.1037225325015312
1.2108677182089167,15.228590050810206,-65.24554847589097,4.3393446027807546e-05,1.0083647235175344
1.0256517670098277,10.479770020961572,-21.185227214328293,6.299047093116667e-05,0.99612555745483
1.2494595348494757,16.610948407695787,-37.48673807248715,3.974777548591151e-05,1.1179998877972437
1.0697922547036722,11.60265888006815,-53.83644333991517,5.69467371733774e-05,0.9979632882974584
0.9759722032894234,9.21243614137183,-15.730420117877694,7.16508411713212e-05,0.9971777669644928
0.9593719532711438,8.35487613476546,-146.80233771820048,7.991191053575479e-05,1.1056034975484994
0.9297240549655581,8.035117586012202,5.433772709335144,8.214077416456099e-05,0.99817331215851
0.9074517435294657,7.428244506006312,-71.86109741155276,8.91254365851484e-05,0.9751206893694704
0.8658225274457442,6.413059252629441,-113.8193630225512,0.0001038473532146,0.999758743279052
1.102072111485538,12.450350567355812,-211.77691938155616,5.387306694252139e-05,1.0135161454663435
0.6593145677014615,1.098958183435063,-162.45705673901904,0.0006723311631464,0.9923399129416524
0.8648279937475973,6.347349259020503,-163.2183515590775,0.0001059568927279,1.0109811846961
0.9500550024658803,6.7657551168764645,-46.2505023866126,9.768735596024708e-05,1.2138400568152128
0.8407929444948202,5.725504467757172,13.338956449004144,0.0001152896087308,0.9860875397375972
0.8423470221608342,5.804815039494966,-130.1565278264555,0.0001151928365726,0.9968780564680496
0.8545419555059492,6.12122527262623,-40.77076370907509,0.0001079518392561,0.9983903154835851
0.9227257614094454,7.858704137507447,-0.8567960586940739,8.398334667664521e-05,0.9991273692435552
0.7784017762603671,4.190639359848658,-306.4195353242512,0.0001749114703448,1.000167701316457
0.9125935153139274,7.594990251772,-185.9125417808809,8.869328805171455e-05,1.0033860148031577
1.0269249360662756,10.510688244418985,-79.89262571242877,6.296316020361243e-05,1.024630201349786
0.9479420185128153,8.500665881278916,-51.2527722303828,7.774775582139092e-05,0.9994278700642668
2.1441056069136595,9.31079948029227,-174.18812360377643,7.192717027325558e-05,2.322203551756945
1.0441404146162585,10.957301038325642,-54.042845728244046,6.030525167440891e-05,1.0314820210109756
0.8699171751645698,6.511557329769857,-269.79660150668354,0.0001066572669977,1.001907466595858
0.9230149396890712,7.867164886860279,-69.23024425901062,8.412076063866534e-05,0.9996991465847908
0.834406699801884,5.612729267842106,-61.45901684944263,0.0001179426161975,1.0006007465719735
0.9224170412623591,7.851895653275509,-65.81139671843923,8.426271122142316e-05,0.9996655963959594
1.7306443044996764,33.60717970945492,-2426.723067049525,8.878230545672475e-05,1.447280209343042
1.0257657028067664,10.415669146034928,-33.0129781567541,6.339555016528076e-05,1.063189283273046
0.9669694707405757,8.984803110972155,-172.7592203541682,7.455811320146905e-05,1.0003568746894107
1.4995862510858629,22.66914515527589,-1721.20535352927,6.945711877968113e-05,1.0115171381338552
0.9637009484586223,8.901833892144053,-51.29408114385039,7.423954918834005e-05,1.0001984116197085
1.2088568437172853,15.210542607571742,-46.20951646718392,4.341804679142061e-05,1.0153100973820102
0.9971116109942679,5.763282864441211,-118.6383769846486,0.0001157747068793,1.3311589241375084
1.0576733996196923,11.304974745850876,-214.5274302325824,5.945714308310245e-05,1.012012399999981
1.0188243201532936,10.304782300948249,-58.04800196733586,6.414114826814548e-05,1.0039165346585806
1.4804859261217462,22.04789801995757,-4.601419612048468,2.9934954178243635e-05,1.0007250098168916
1.11896776128186,12.87159584055066,-48.88743896357141,5.131804289551696e-05,1.0079397469464366
1.124823661264919,13.083734158068111,-84.0628786632446,5.056569532292546e-05,1.0370900080366328
1.0563613599264479,11.257509745540345,-90.38408246111965,5.881722923764784e-05,1.0
0.8858330002363675,6.9128943934717455,-114.40793468236984,9.62840164200687e-05,0.996578063330616
0.842505126837096,5.818446630281568,-65.59126481039158,0.0001138063348261,0.999325727471096
0.9571920676313087,8.73572441666798,-19.900217431898547,7.55670592160197e-05,0.9992206103157104
0.8951002060120758,7.093175530392077,-13.921338162987311,9.305848319380836e-05,0.964438869443375
0.9014066641937052,7.316807607410714,-86.52235497872906,9.061532784550484e-05,0.999339011456834
0.8829672039452093,6.8494978001916005,-44.1452758120655,9.64794298917881e-05,1.0000714127282069
0.919205792256312,7.762878636649743,-85.90979428408232,8.538078563085105e-05,1.003728784747766
0.8530782790317614,6.086544072009095,-84.19301092604923,0.0001090001094483,0.9990931252129543
0.8863617449304599,6.930920635848261,-33.81142127085815,9.529530414855752e-05,0.9982161293581264
1.1008910587695158,12.434438705154651,-60.36704350856394,5.314761794833215e-05,1.0219003836700669
1.1758329754828758,14.434654688836227,-37.78809436216283,4.574340849966612e-05,1.142375059909707
1.0931297333765835,12.195267954469507,-8.713627659932536,5.412084964423153e-05,0.9987180128946168
0.9577852989025741,8.751516201610732,-32.04514578301493,7.545485351843632e-05,0.9998861037417734
0.8305190767768883,5.514119019614546,-22.95973463792293,0.0001197436151314,1.0005373631819183
2.110356608948141,14.091040992328976,-17.927682517729387,4.684301985819576e-05,2.2712987855951217
0.9617069373940802,8.847034015303988,-14.052188338140612,7.460867413372901e-05,0.9949421695265048
1.0537981395340519,11.200070624368015,-29.385957688926645,5.8948399705905546e-05,0.9948727690844228
0.9709164744067817,9.06997264358975,-19.45593345341694,7.278108442926621e-05,1.013945729158499
1.0480274765276947,11.06019160122697,-23.84843139781034,5.968711021807167e-05,1.0199845381704793
1.1804496449486015,14.414362919106091,-28.70993686355971,4.579930337204106e-05,0.9994692339959442
0.9905422267081436,9.583910105835391,-106.0453809530182,6.922643972236539e-05,0.9975988814503812
0.9335740422759752,8.132086981084575,-15.669755130543887,8.117087075519182e-05,1.002331273171711
1.0267350217639704,10.430180980740584,-115.68594662224304,6.364083475293464e-05,1.067273535066282
1.0226952771900713,10.401931075374076,-91.81941452081476,6.367914460126077e-05,1.000417314017533
1.180010396342907,14.62128989640487,-85.22348265015835,4.523953394577888e-05,1.0799677770319165
1.2327321858173472,15.776067025532107,-7.251295581033581,4.183614178443456e-05,0.994245378118319
1.2269244820366363,15.624178068618615,-28.768940576002265,4.225216966448671e-05,1.0054471714814663
1.0155307887064253,10.220034785400165,-27.89082852242015,6.460089032877477e-05,1.0012863570451989
1.5964021242467377,25.838133336849943,-14.679683467120933,2.5544587786246936e-05,1.0587769500219486
1.3177916717649005,18.59812564730157,-12.675943131466198,3.548880979650451e-05,1.1245867608717752
1.1917583480349245,14.715636270969698,-8.179637747068725,4.4851158650679645e-05,0.9967346369203636
1.3308541401479028,18.246262505374368,-4.95311613269638,3.6172007494593134e-05,1.0013061638611818
1.178631105722484,14.431655711951484,-18.500777111689708,4.57376195095626e-05,1.015675755704011
1.337235614955603,18.553236614840568,-115.60743406761954,3.5687565876450454e-05,0.9830006787849924
1.3587520170577516,19.304704912741386,-16.403592543372145,3.41906748465937e-05,1.04297295400959
1.1741923155787355,14.299100644662843,-37.51066876452324,4.617694402948191e-05,1.0110272366279782
1.050930860162854,11.122985882459298,-25.07820112841824,5.9351500152893705e-05,0.9974167934525836
1.1815196685004994,14.442836331615364,-14.830249983793385,4.570048824424099e-05,1.000808225693067
1.2242140069516985,15.546072576381633,-4.934524038633676,4.24547480539061e-05,0.9962804178237216
1.2499715776631217,15.577616943202129,-10.113672092249626,4.2369719575062784e-05,1.3060351241516284
0.9793507119028583,9.299350987330264,-166.6592371180282,7.192750855074804e-05,0.9990108647044676
1.1683199840668523,14.233628240761298,-34.389146268641284,4.6386191729500494e-05,1.037712252581893
1.0127104014679777,7.7875917092088605,-29.254530465915902,8.479162039803734e-05,1.270921060310045
0.8636190737773413,6.307603159108558,-84.36594114720668,0.0001051630378541,1.0130593480345051
0.8032645130778324,4.81845982553874,-85.56369557273162,0.0001379044796171,0.9989652485466092
0.9844016683540328,9.427520450226249,-20.431764311768703,7.002158404645298e-05,0.9978928708643376
1.2017469754724024,15.012112036058328,-14.035597438796527,4.396706430316591e-05,1.012046911911611
1.0199194819732438,10.298373193408436,-56.19187239730363,6.417524280068907e-05,1.046414860962068
1.0249513573561253,10.459912028417431,-14.910584676670814,6.310400624083911e-05,1.001447777404249
1.1535618640783356,13.73867713004872,-14.855125428676333,4.804298937920816e-05,0.9974209206613294
1.0718570336338418,11.684892888641045,-83.61247965847285,5.6633782836886526e-05,1.0319594158404817
0.8764449540907115,6.622957060023083,-72.61683657725595,0.0001000072642616,0.9766191816141284
0.8826793411264305,6.826968887546356,-41.77594897864512,9.678537197282292e-05,1.004938306665201
1.02599045740959,10.483509139647216,-35.90449390813555,6.299044466959323e-05,1.0285984514198148
0.9334865520152966,8.108968148103084,-7.399909836225792,8.139380953372731e-05,0.9787482325812557
0.9625467116560191,8.87108852021001,-16.28546053036366,7.440887407688215e-05,0.9982535685797786
0.7995594261967733,4.729290252621769,-100.7033924667009,0.0001408986404256,0.9999731561344792
1.1633375147165455,14.041638243690734,-24.645572890136723,4.701210081133342e-05,1.1486275952444271
1.5352588726792513,13.024941697914375,-175.65183003736,5.121116444363273e-05,1.7628122790081886
0.808361235566397,4.947261509120603,-83.9782037050623,0.000134257737685,0.9987798187699056
0.9009432972684787,7.280579156449518,-68.3201533639617,9.091116865669318e-05,1.0093785585446289
1.143755025781543,13.57849564288154,-27.6462799689023,4.861843111345479e-05,1.034585792714004
1.050472800470709,11.144367398045166,-11.885912905149482,5.922607931010256e-05,0.9800028022655024
1.2428041785732526,16.00196116085123,-5.197912870486806,4.1245254012956125e-05,0.999201926949575
0.8604545701624896,6.2715793123711485,-96.34349796948992,0.0001059334672037,0.9983353474950992
0.8975767861868006,6.390891666317442,-167.44764822381003,0.0001053257291778,1.125830666124071
0.8422481360205522,5.806603102155148,-103.93699774918052,0.0001146113849576,0.9979831957441512
0.8974703715309593,6.477805452556181,-614.5505365309159,0.0001375211547169,1.1174739191317973
0.8641490663297223,6.369726062480988,-63.937293637660666,0.0001039115246196,0.999531161124844
0.9996926314787467,9.816957875349466,-37.109542203449344,6.727254529153496e-05,0.999321998791579
0.913205870423709,7.49258878798394,-62.20212044902811,8.828967523250943e-05,1.0381265897630676
0.886196057920383,6.910296368783317,-1116.824148993751,0.0004828946312666,0.992077555364788
0.7902692858480095,4.491550753415809,-324.842315247834,0.0001640745484943,0.9996780353032706
0.8140718422977401,5.091868285873689,-87.67503722574627,0.0001304939889213,0.9986218442195564
0.7857788726878319,3.928793256187502,-244.82525209728288,0.0001802099000648,1.060624985656802
0.815590822653275,5.049316721891099,-197.5561838777856,0.0001353608206785,1.0168436000952856
0.7522923508755475,3.5201323637577504,-114.02573939784698,0.0001906221813084,0.9987673280195584
0.8843077337909415,6.87279275917383,-953.5151032570004,0.000233055485644,1.0036122264751046
0.8310422165832348,5.507345331547812,-732.9994864383458,0.0002115793148882,1.0050379566365673
0.8099998479311322,4.980120957012163,-163.88251239250746,0.0001357813926029,1.002989218265773
0.7779566181405706,4.168114156872999,-10.0759572829461,0.0001583621349156,1.0021283628289328
0.8593129927865725,6.206927330372522,-55.21790436461929,0.0001065654635966,1.0106656238469742
0.9146849741764976,7.654639659848545,-57.56630581870326,8.6388437449837e-05,0.9993693900493666
0.8207781834331862,5.153780891211672,-187.776051957889,0.0001320773850399,1.021999118997052
0.8760887515157322,6.57257919530238,-420.8151010913766,0.0001140776445953,1.0261219604710443
1.12552754531982,13.116906958807029,-68.84194210106061,5.039766895405133e-05,1.0502347121151288
0.973583612142275,9.15322264412148,-102.46603046922634,7.247523345783954e-05,0.9999709101910528
1.0115224266864835,10.11845261337752,-62.30740856107447,6.533878241614961e-05,0.9977743754087172
1.0304479643052809,10.600211536305512,-10.617971448702786,6.226585171879135e-05,0.9982461305072589
1.0672782611729883,11.558247099470488,-23.4006365187978,5.71141103646247e-05,1.0183189209481889
0.8244622001913255,5.358797796853595,-18.22554524475199,0.0001231958922065,1.0008190614273145
1.1898809742506147,14.885914842643365,-96.25455036882578,4.4460200605576846e-05,1.0735001945940186
0.9586233204547934,8.763700101740454,-40.168080671138775,7.537232986183195e-05,0.9876161246557076
1.317094886728396,16.54036896833138,-69.87994043095426,3.99548006348364e-05,1.402631079687478
0.9413920827947339,8.332725282640089,8.422142483112657,7.920877607427343e-05,0.998496413193042
0.9718673125007434,9.107803953151915,-291.2423735903853,7.559430219634165e-05,1.0023301896704628
1.242260126244259,16.073199148672007,-61.51977659437398,4.110515996819545e-05,1.0153678373331458
1.2083413962472038,15.12294431566608,-11.92402531250204,4.364411888903928e-05,1.0003775976697753
0.8444151559084833,5.869690682687246,-79.49521650241832,0.0001129826658723,1.0
1.0795050970572024,11.848187873095185,-65.09411330490359,5.579340226879108e-05,1.0011780056405293
1.0580664735341374,11.30441644517392,-61.97172896167998,5.847255038962764e-05,0.9976850558788942
1.042336931856007,10.901581921717009,-26.89133993977639,6.055952626759676e-05,0.999465487030672
1.2496982237738812,16.31347645838108,-158.48786112772524,4.073611614649064e-05,1.0240285440789827
0.91226678705522,7.58561446469267,-43.76281982763527,8.710453594047285e-05,0.9958218932753672
1.0484431991176155,11.066706153989731,-790.6100365207761,7.962702786796696e-05,1.0379995786287235
1.2128558103334333,15.2372430215859,-18.66417186403625,4.331932405734747e-05,0.9997165639026092
0.8805734342881347,6.750335875885588,-43.0802220456987,9.789253092874225e-05,0.9858022235497772
0.9485903343494185,8.517885218667518,-55.95877806411792,7.76108286944285e-05,1.0000080600111163
1.0059624316339681,9.972037541880557,-110.64788335208192,6.654819466263864e-05,1.016216817840211
1.463638187509861,21.61076832678984,-8.390786087282875,3.054077238745654e-05,1.0
1.1253171064994545,13.010412504996332,-11.89170882930157,5.073104978533016e-05,1.0
1.246829987934867,16.185254696848407,-13.37664654559388,4.0779860630370576e-05,1.014326607376849
1.3216105639051217,18.39005233985281,-50.89797193654939,3.5911451736870155e-05,1.0542939427020537
1.0797195947895846,11.87510629220123,-17.984879668733427,5.558517894471783e-05,1.0140698043228846
0.9986818831371005,9.791658169221796,-22.122094876305116,6.741928988603052e-05,0.9953259768653636
1.2641027058874086,16.591174963427537,-7.224754311881062,3.9780740669032896e-05,0.9924217345339448
1.1915907124928082,14.73592291233597,-18.827387395303333,4.479329678803831e-05,1.0086972169611153
0.8926474279831934,7.064370818323917,-26.797879792348198,9.346880830953466e-05,0.98708075503612
1.1641738328765336,14.041017397604008,-61.6869080361443,4.706182654055018e-05,1.010874011054149
0.9475212301118834,8.429419671735431,-51.12734819317843,7.840526663755426e-05,1.0288156625616651
1.2050655476740526,12.93296338785761,-424.3860031359446,5.43993250183044e-05,1.3613093121626891
1.045556443794738,10.992053660031775,-27.376848401059373,6.006157630064925e-05,0.9931343207264672
1.3701199237297426,19.38396385509356,-29.35074103460185,3.4055490119374534e-05,1.0164658374965811
1.09188573829788,12.178251100872393,-10.984913920068683,5.419736058801193e-05,1.0082507391643292
1.058678011141039,11.316793343231042,-44.68005639820758,5.836616720592117e-05,0.9997379564871084
1.2091164958247043,15.144142199220934,-100.01075737399697,4.370951185224039e-05,1.000658402667883
1.1633212279840746,13.979462448070857,-17.12498742294265,4.721651812452715e-05,0.999290895644664
0.9275386942179228,7.979337653913992,-3.72792535919093,8.271427248532286e-05,0.9981021089172648
0.9319939666613971,8.084828889958093,-114.06266472130244,8.222244403639103e-05,1.005912417318168
0.820594599880593,5.201028777370664,-61.4520705577662,0.0001273087988702,0.9851306363434832
