id,no vol score,log vol score,score,mean volume,volatility,short mom,long mom,short unweighted mom,long unweighted mom
5120,-46.262557239305366,-179.0115529064068,-349.0340608468219,195579.2975170292,0.000132544534843,-100.55961466125234,-85.47374857440342,-167.7507557085686,-109.96362069170564
1520,-45.72341028755314,-177.23216474804622,-346.5132321615494,210950.6486417222,0.0001319528550247,-155.40670232438436,-91.17251281720144,-126.39644177200633,-96.2042907903572
1340,-34.05698208027005,-146.8756624527174,-335.10451279109515,167144.15373950975,0.0001016309264134,-89.18147300901411,-68.0747997962966,-113.3498543305307,-76.43862794287331
5130,-41.0033723631831,-162.23620172052364,-327.48333031324364,206973.9914588949,0.0001252075100249,-127.98837973905944,-83.69253552827705,-120.52102680633016,-88.34798064652662
5190,-28.996679338837048,-131.711228709695,-320.7997705244312,209512.9885866731,9.038871596271526e-05,-121.88396146271042,-43.369075585244886,-101.85003527484854,-25.28026577082883
750,-31.267674692413493,-136.8692529600097,-318.38544747154464,115311.67001873828,9.820698446089628e-05,-79.55452220850682,-30.39748357188246,-147.84842751148437,-50.79338425274126
1190,-21.22010158253825,-111.73429963122906,-317.6536890915735,71688.27400400066,6.680262912489236e-05,-53.82566782273456,-25.891884859101378,-97.98843388646507,-34.429801822239
1690,-22.30560697902016,-114.33566117496736,-317.0692686535019,70704.48060901443,7.034931853769804e-05,-101.43075910663327,-38.78125849888561,-56.54208641358144,-26.62954418335877
4670,-21.928389662609906,-113.0439951584597,-315.17943112638056,108598.7064997858,6.957430433909586e-05,-74.50814522199745,-47.00066968245839,-55.24734746307796,-46.30817869287128
3090,-32.80828898340869,-139.6932073100745,-313.3295499194429,175958.04835996637,0.0001047085695934,-61.90180580362309,-68.11343160440278,-111.96238940960532,-80.94296882013977
80,-42.19103016499123,-162.1128029649422,-312.5628159926973,137849.35390861263,0.0001349841632025,-143.21963041914924,-77.44478921647537,-138.59504400792756,-78.63570892190701
1670,-33.73886592821047,-139.03126440126005,-298.0049013137278,153561.10637249536,0.0001132158087987,-77.18723455832956,-62.98363599713008,-99.83159925564206,-92.52325240956928
2660,-19.25542766541291,-102.47222953899347,-294.08703212218467,122964.41088098015,6.547526943456941e-05,-65.86752951992025,-36.14380718675997,-60.88087788818727,-36.67431983967023
360,-30.69828720065131,-128.10916007930948,-279.53204076543,166109.20180697984,0.0001098202807685,-105.70087029802352,-62.36878460346173,-80.10810417655343,-65.40696144759828
1150,-43.32111466011994,-156.5571299523936,-272.2438368867822,163956.25593102648,0.0001591261538021,-180.33202963856385,-104.64525452487578,-72.67143696982521,-62.68909737847486
4910,-18.719706203101094,-96.58597533465866,-269.51061923075247,113893.40386287418,6.945813955877358e-05,-42.13515147797955,-37.19916212306601,-73.27262221055224,-36.766716816274766
2840,-19.310605993517694,-96.96554639464792,-263.57374073050494,126459.4107135646,7.326452908395804e-05,-77.43367825581274,-25.43137682706996,-70.59248719008323,-23.99581742283513
3980,-21.8293106427394,-102.83994848581472,-261.32761483560006,193197.2480339404,8.353235327415404e-05,-84.88781196214602,-23.44050474382037,-90.50112225489605,-18.157211219420933
4430,-22.18455825069462,-102.23129257187288,-253.28888745545467,182090.4879369473,8.758599113273838e-05,-43.477260039622585,-44.61847183151316,-73.37287649183217,-56.84232265498558
2310,-23.01058552590488,-103.74637687739936,-250.42496124169307,104613.04384527948,9.188614989420577e-05,-46.74482034489136,-53.40930657062808,-66.03583538403824,-58.35501616898395
3050,-12.335608335498428,-77.3531710198255,-250.3719378482606,71565.81865544117,4.926913312055961e-05,-53.69569873664134,-20.81122332716889,-33.73188494450824,-17.186306042503343
4990,-27.24719837729848,-113.90388915994642,-249.1360231265844,159657.94174068217,0.000109366754897,-88.2000085000891,-54.27294901884848,-85.0163559075586,-53.98437383735273
1830,-18.6971957523718,-92.46623157775092,-247.5189386767045,102168.78526067612,7.553844506740164e-05,-37.058880238360274,-43.25869044718715,-59.19829201041962,-44.52323923642125
4770,-18.189952041077454,-91.06470625464002,-246.7964810683766,125793.28687934756,7.370426013504549e-05,-54.37390302018481,-30.97509810485375,-63.27969597281388,-38.93406048674015
2630,-29.449452874133705,-117.97691602992973,-242.6550403719473,166180.7803940036,0.0001213634500606,-84.7948371979014,-64.71360620843771,-80.04148000133206,-68.00450460033467
2200,-14.6869495693048,-80.3788526659695,-236.25550644142936,53129.3572112383,6.216553336904287e-05,-61.0176429097434,-20.40769489840042,-49.87777742567182,-18.993947800926968
4730,-20.233596212023247,-94.20872847738543,-236.22233176631224,128405.291641924,8.56548830956412e-05,-74.42602761672316,-42.63712487614825,-69.11295459750723,-19.83254961864968
1220,-18.275751078326135,-89.0924514305924,-234.96133930619004,111201.52818546344,7.778194971262944e-05,-47.436860083442745,-38.78188653875476,-52.16698085996168,-44.96883229271346
1480,-21.221844095050866,-96.21447360896198,-233.81265414189548,106663.45925032244,9.07643094550897e-05,-67.21716221375996,-23.006331761424104,-94.88459090119434,-28.57783158162871
1270,-26.919932201281263,-110.05506444011456,-233.2229965193271,138734.75410861627,0.0001154257196033,-76.7578736751499,-55.61787766060588,-79.33330068202615,-62.11416340428395
1200,-17.461877433854088,-86.45062986090369,-231.6721576892048,84755.28623932326,7.537322399042756e-05,-69.59606374243668,-31.8831978321052,-47.7389080242669,-30.17719213864086
2380,-19.23230971200141,-90.82791030602196,-231.439136546836,100292.51633060856,8.309877922530788e-05,-82.93812011797135,-33.210274457580574,-44.638471371441504,-33.45573921409207
4630,-22.773285398647907,-99.278380758966,-229.72356869586423,181347.56404171028,9.913343035689093e-05,-103.90144554636122,-38.18604880406237,-69.70475835980545,-7.063944768432151
1230,-32.57318887674184,-122.6497061330036,-228.8048596969472,212633.8845899252,0.0001423623122336,-81.89297125890704,-67.50991895057466,-100.6225981648673,-78.26209329280228
4230,-15.674104154498783,-81.3908452030035,-228.4684010499741,117510.36803732868,6.860512912273721e-05,-42.94985802891188,-15.031968206949868,-72.96933885844557,-24.731120305870647
4640,-15.82274251622141,-81.56883806064965,-227.42400158400287,123771.68376779083,6.957375829295225e-05,-63.0775414648064,-35.97017260886416,-44.6408472770438,-15.060584128236664
2610,-22.97588599916066,-99.14404970368616,-226.3745242129632,129532.88798667928,0.0001014950161863,-82.25439671313164,-39.04348346780159,-84.87325636843902,-31.51226364654784
1260,-16.725521299998345,-83.61897426687284,-226.3085864131291,77333.27008575473,7.390581844502224e-05,-53.14776350609001,-23.10419920659869,-68.6729084319089,-27.04153378682626
1640,-16.584216726634377,-83.23831688467689,-226.16027252710225,72409.3216234226,7.332948683393093e-05,-43.79274929344607,-19.47210509616435,-76.60158814505623,-26.05159159168285
2590,-28.866455720970137,-113.27481172842312,-225.7649259658506,120915.58024282104,0.0001278606745378,-68.92751243259117,-35.422772765266544,-131.97087127475498,-51.57975899588215
2510,-85.3652138830189,-234.88206701326436,-225.36531096880964,522091.04460882745,0.0003787859520884,-105.48040843152006,-154.73764117943247,-279.5974313755054,-250.15154936197632
530,-20.41416692066931,-92.23420761064224,-223.2076674701904,119721.1561327349,9.145817951525184e-05,-48.84970135355262,-48.92437609346846,-61.44491305540112,-45.0200832037813
1250,-19.584090365275355,-89.83650222853962,-221.38813778320247,104599.34484007242,8.846043225881125e-05,-59.05230808313202,-33.41299788944102,-72.54009961549562,-37.58470059465028
2360,-28.304855613912583,-110.97730079479317,-220.8966594616534,169488.62056397868,0.0001281361867712,-70.23723572233115,-57.13185939443648,-92.25976209485307,-66.5909263648408
2520,-35.3055787920237,-127.3720178405368,-220.82352301205648,173043.1979431236,0.0001598814216459,-130.4087322509928,-60.59505959947224,-117.44129712908872,-58.01293805639416
2780,-24.35056525882487,-101.21495756846328,-219.6199379164244,220750.68386733887,0.0001108759318022,-60.79558927798698,-41.46916354825596,-93.36774672350217,-52.40791051271483
1540,-25.293368267824302,-103.29328845828624,-218.5507301667046,177822.63760827045,0.000115732252409,-73.37676438598615,-43.80512918622922,-98.48625645681544,-45.330399685445954
1180,-23.65255987670298,-98.84051317798028,-216.0779016312793,129660.76267906975,0.0001094631135259,-72.11044203549378,-47.14114516105087,-81.47473400450464,-43.9166592998446
5220,-16.45562637301809,-80.5726752548145,-213.47169743372265,155611.3640113798,7.708575221371971e-05,-42.15882049835309,-36.01406233403133,-47.37561062558846,-39.57597134791864
1740,-12.17397673297656,-69.54551009435136,-211.4451749350686,43767.15354624637,5.757509830486788e-05,-54.794512643563365,-19.66889349628416,-32.09758157009028,-16.26317067166492
430,-12.0598077633193,-69.1969152036239,-211.07720329163925,50656.08407950211,5.7134581921935984e-05,-45.64107733388398,-21.060462464551225,-36.92214856836528,-21.24103957945835
1120,-31.932888264533137,-117.26192113863873,-209.68287058321948,176268.38437868023,0.0001522913539657,-121.8532247708546,-66.76058186778886,-76.76440164371108,-59.39109518912098
5080,-20.324329570426656,-88.77932272400929,-205.959579239413,103238.9759292988,9.868115697984168e-05,-52.652563837647534,-28.087339964179613,-88.2997403654652,-36.90452174009695
1400,-8.250539867822106,-59.34207466875655,-205.43161975295544,30845.406076201543,4.016197641698928e-05,-39.68108712963917,-13.550044942867215,-18.718282333337463,-8.899451858704582
580,-22.809048047571736,-94.66944112690676,-204.99623550126395,109975.11754016508,0.0001112656922299,-88.16010778320647,-43.075525656871015,-55.525311303902114,-45.62252514466816
4660,-23.81584402272938,-97.07921019388726,-204.8510076324555,282828.26291283587,0.0001162593452577,-101.0213485067352,-45.5832254977058,-74.44601829296519,-16.059513803686272
480,-25.50889352663453,-100.91534439351176,-203.6587143663368,122812.84666831806,0.0001252531403137,-89.44879712793637,-44.782066258518526,-88.60312189453295,-42.207013211441165
2270,-11.702080683610555,-66.68219302382049,-202.35699802673133,32884.54726010516,5.782889051390609e-05,80.21360298083017,11.545269746680257,-36.75368278793641,-14.494524621575
4790,-11.101368058393842,-65.02990455790966,-201.3653964955824,72648.74074074074,5.513046556952692e-05,-37.679219857491496,-12.55372087283392,-47.534635601183744,-14.869371428086936
1510,-21.16667619762906,-88.60612814067599,-194.1727272148244,106164.8321386776,0.0001090095220953,-64.37524996594935,-42.268590419339965,-68.66690871503664,-42.990870498646586
2600,-29.14439116942205,-107.52252769059156,-193.81314646979115,201599.6863753732,0.0001503736547302,-75.18550624659623,-63.60434200713451,-88.7884900374425,-66.89902227214655
3550,-16.15772762950775,-76.11147458194293,-193.3816371488537,170076.50361484714,8.355357761849172e-05,-37.58429019148366,-31.055073395453263,-58.08617292490225,-36.62772389818686
4610,-7.068609389970473,-54.51356693775247,-193.2846924206271,36867.79523849233,3.65709736319301e-05,-30.1579705069655,-8.708888181428478,-24.76162054943468,-7.887271056607576
1100,-29.58775358246365,-107.8141735502024,-190.2239351553512,179708.88274509803,0.0001555416964658,-63.35798990982664,-68.37098994273819,-82.5376031273826,-75.29870678551961
510,-15.165471685530015,-72.9360281513526,-189.59826205426333,85586.65794818653,7.998739820299427e-05,-58.35316514394387,-17.46125039858976,-61.75571019018179,-15.017406194670375
1320,-13.13271162387233,-67.82157101848038,-189.41006578779184,81845.33324148573,6.933481369773529e-05,-55.20040157651291,-25.271184144021586,-28.21254335931033,-23.329752381424267
400,-19.44736757755347,-83.4394195833647,-189.0789927647804,115555.466157338,0.0001028531371634,-58.16394286125165,-32.21312019599078,-75.2762603783301,-35.28649850753028
1500,-91.35120660803013,-235.3166753115372,-188.26067457552293,463323.6255578513,0.0004852378586978,-113.13432644821472,-189.1597026338172,-399.0111336907858,-168.5964105841579
4980,-22.18747223883438,-89.89515767072311,-188.01995946572623,209815.68325683492,0.000118005940975,-56.65150990052549,-53.359811707192186,-49.74073938761742,-56.32116625613128
4010,-9.049429483852718,-57.450926340209946,-187.3004011972637,67823.77197768388,4.831505659361568e-05,-45.35843216748671,-14.578729138304588,-16.70878128562994,-9.655797120808106
5050,-23.76870788730164,-93.49869640490692,-187.05391081364056,191858.9801378192,0.0001270687567232,-77.88756888628492,-34.63023304629333,-91.57098336391287,-41.76139738931586
2450,-22.477718539142685,-89.57325154307648,-182.7778773225694,179286.66714848884,0.0001229783323256,-54.94151945979723,-50.70108532610325,-59.038491350127046,-57.19968434431216
5200,-11.40430329475914,-62.22908531395803,-182.4595733957161,91522.2388245355,6.250317855356169e-05,-40.064074599275706,-21.9174396606298,-31.75365268237176,-23.53635439352314
5030,-12.864165474542856,-65.6342693056684,-181.2067809070693,87527.6447027893,7.099163403349767e-05,-23.679581168258395,-22.359942892134622,-51.79984648177227,-29.27150806426601
1710,-11.829585725831272,-63.0275123535364,-181.0695969500585,64232.345166666666,6.533170628912394e-05,-33.58612734062007,-21.027729718978428,-41.1649537949617,-25.7962723960457
730,-12.20609918685586,-63.800882660505394,-180.1789860085304,73606.27002879715,6.774429947273637e-05,-29.87236826608728,-27.207326396007232,-33.303629918381105,-30.672719916353262
1790,-13.066021922165037,-65.64523232566371,-178.53525346943988,62062.92280606717,7.318454853176414e-05,-49.10759597025611,-19.555609617809043,-47.15683938113765,-19.310440464853283
2030,-12.530934743034166,-64.28578683769861,-178.4157028682433,61018.28615147604,7.023448352126287e-05,-46.95923019251377,-14.719403369625883,-49.58326889716341,-16.67159550422651
160,-12.994166424089784,-65.42010316354283,-178.28896979956147,72977.03660706895,7.288261544557842e-05,-25.15741170254992,-21.82641304646848,-52.2747421346316,-29.66658352663817
1210,-14.238293470964177,-68.28511523158559,-176.97017464619503,102577.60123312782,8.045589320025179e-05,-52.64341485715213,-21.90040237231102,-50.65376862851592,-22.38141396917469
1860,-13.100627479587356,-65.28261472920876,-176.10393766473973,90725.86112475906,7.439145116975097e-05,-46.45214426976197,-26.59226291905973,-40.09042263306233,-22.35185970397052
1630,-16.60715065731889,-74.0007941533695,-176.05881000105887,105911.90861695848,9.432729130237225e-05,-39.1906032752936,-35.92276073891201,-53.56127195331428,-38.36082369962458
550,-16.866947851257795,-74.48943358615497,-175.24502628212656,127099.03159385776,9.624779777831604e-05,-66.34674026012593,-29.53537478951823,-62.49594566209876,-9.733231173525288
2530,-21.42044667125136,-85.43693781015634,-174.57448445206364,151453.32105131831,0.0001227009017869,-59.09203111994139,-44.35293078767238,-63.54250765787601,-50.270249259474994
410,-13.35235929037893,-65.48542566993227,-173.7958707019065,79014.56739338305,7.682782816676241e-05,-37.75061458289803,-30.57214854150672,-35.54868407875614,-30.49711114426775
5110,-18.278811189895343,-77.4127764759905,-172.37959123928238,207387.76648033125,0.0001060381397733,-60.9637303372514,-26.75983140955716,-66.26301075704711,-35.27461992151321
390,-18.73849808141456,-78.21092394218111,-170.6914646108625,147148.01959723723,0.0001097799361212,-46.08653400144895,-12.514649443227745,-96.7787994188048,-20.46203359793747
2650,-8.558048856823149,-53.02365380963364,-170.3809038557303,61685.28019879245,5.022892039632364e-05,-31.18769463426753,-14.453584312666775,-28.71417501539556,-14.519966702888334
1090,-21.934477228559874,-85.83088373123678,-170.32082757794836,217669.9137272636,0.0001287832940955,-46.59957304268631,-44.1615921357218,-69.47279721298983,-56.66517575269928
10,-50.1193267391868,-148.00638305212607,-169.5727322595235,208390.256,0.0002955624177977,185.68386406212687,22.58788603140368,-220.43122055174217,-196.6457327661988
120,-14.37609330206893,-67.23644726259951,-169.4566073084057,89867.95995256721,8.48364282184931e-05,-46.70988706017006,-28.799970607007715,-46.66378740156669,-26.6645353692035
4340,-11.810112035635068,-60.67646524430352,-168.63201461462327,130176.82364696088,7.003481552791061e-05,-25.82754360235368,-25.56920773721811,-28.74627723325009,-33.31858066209229
570,-14.037714924162184,-66.21675320745554,-168.50300295429813,85693.74570133915,8.3308396159382e-05,-25.6757188415624,-27.009051068386835,-54.2513539387218,-31.87976026469429
420,-8.279397221026299,-51.85287631165971,-167.70911269234196,50785.80896528898,4.936760494472735e-05,-36.77192204289399,-13.802520079280573,-21.13375268920577,-11.998212071644168
5100,-9.767741575979407,-55.252555558936784,-166.7374149193926,58536.90460704608,5.8581582188385954e-05,-46.12162655370751,-15.111189249522145,-24.28401870945616,-11.425888064250843
1450,-12.593205969901868,-61.59773392769293,-163.0245526455918,114296.5149788403,7.724729659144621e-05,-30.075203490687635,-24.35040070630248,-41.79403497819773,-30.594565397577693
1310,-12.226408006393005,-60.67252874909958,-162.97896266924155,66108.05036073497,7.501832019391329e-05,-43.80186094833868,-23.580819298542085,-33.68700090130907,-24.656994633907555
1850,-13.645881759796278,-63.79759938661167,-160.72173845262498,85558.24440788102,8.490377151948613e-05,-37.36453886373562,-21.27657387706216,-55.07095733181399,-26.16542476484964
40,-10.852774719798289,-56.706083785393,-160.08848694505494,54519.412504312495,6.779234988661703e-05,-40.73532196990403,-20.907106335183947,-26.96896689042089,-22.12772092334861
1800,-12.89914871187445,-61.71179984612315,-159.5101364294771,72360.15165054883,8.086726649862433e-05,-29.000334568589743,-21.06194529474377,-53.3229199118194,-26.630856890718675
4820,-13.626082248342184,-63.50296459465763,-159.3999427886783,148948.39762926544,8.548360814913669e-05,-12.341036857563736,-31.606267250062217,-39.16326348643173,-38.73079892796533
670,-15.874659374380387,-68.93143198315732,-158.68648390607413,111581.505487959,0.0001000378796204,-35.180014432373994,-32.85517558024636,-52.48051189714708,-38.21917385180434
3630,-10.362308128701924,-55.21453255938292,-158.6355680972658,103353.93227365526,6.532146764430772e-05,-32.697611493153445,-13.882415300178309,-43.295158933688256,-16.378949562869646
4800,-11.979616727907334,-59.21789440808868,-158.4444982869654,142659.16391230328,7.560765351543198e-05,-38.99384560986341,-19.35061115558293,-44.3631619863508,-21.55111794141841
4280,-6.049413979088538,-45.10974131518326,-158.2360286980322,60136.36928730132,3.823031978787122e-05,-23.594616918540154,-13.078518154787773,-14.242102798350476,-10.387396876803052
1810,-15.469872907077086,-67.84618294881214,-158.21037196158585,102474.14864583767,9.778039653957224e-05,-35.33439604207454,-16.13026691255652,-75.26049256042667,-24.31438395233772
3390,-9.541764037619131,-52.473565700137314,-154.8495683690096,56388.27067449902,6.161957142096074e-05,-39.16025059079685,-14.863364811875396,-30.81114404172252,-13.28416997087312
2060,-5.865979486370435,-43.99882914678986,-154.64420493783896,39249.01316552124,3.793210026026086e-05,-20.418507156281485,-9.82497052225218,-20.27464977890752,-10.433427106371935
4850,-10.747473599502085,-55.387573609396114,-154.3817566864572,95313.53628749432,6.961621521984457e-05,-24.03368579750844,-12.974762006134842,-50.299888370103645,-18.89324051746904
4700,-9.488065258545545,-52.20239234211423,-154.10761892943043,91954.83745654165,6.156778830571872e-05,-28.6733907673138,-19.93888788343397,-29.897229161978103,-19.101251462926065
2230,-16.493687177019122,-69.16202144080029,-151.92063780093056,129053.36103263315,0.0001085677852316,-53.973948814706375,-24.73874800323824,-63.67202506333075,-28.303503043935688
2640,-16.88626143355783,-70.10916016422016,-151.88193512064373,157367.321326563,0.0001111801836087,-64.26616188494947,-31.19002897551677,-60.057857776722834,-17.066459037660156
5020,-12.031505217220516,-57.71738870178238,-149.62679491160074,89056.34543580131,8.041009783260217e-05,-43.30614924000552,-25.389505451310896,-37.75595432781629,-17.62196948678112
4200,-10.10683396614997,-52.77935013468876,-148.92755705776332,138170.5440179195,6.786409557654876e-05,-38.2751782357798,-3.4246842853237185,-46.63327144411368,-2.666752896898533
4870,-7.992351404070777,-47.37610893848981,-147.91751841278622,64975.05118864233,5.403248709031821e-05,-23.20430284462393,-14.097560073443455,-29.100125119555923,-16.07571401608574
2040,-7.525256192824125,-46.2406537774626,-147.82420348533233,45772.63426478784,5.090679344381388e-05,-29.044989964144406,-15.408334786468302,-17.81544842551503,-14.192006574684006
1600,-10.172774479745806,-52.673574461979456,-147.46620334341696,60059.96294220229,6.898376881688347e-05,-30.95999805759961,-20.08076510073389,-32.40456484773899,-21.335659181380294
590,-9.970250333270746,-52.011025086033904,-146.6174008157747,59153.81197298563,6.800182159686765e-05,-22.801731100213264,-19.83745552626968,-37.69833145519608,-20.62134431002696
3490,-12.270201360021234,-57.71846199444048,-146.41904736146782,135598.42574101116,8.380194777343092e-05,-25.618365094599906,-25.64658290481731,-38.23049614342001,-31.5175855363098
3460,-13.405895389955491,-60.5059641242688,-146.23759927756495,145268.8262861409,9.167201496867132e-05,-32.70412327005644,-14.673856699764702,-60.34442543029158,-25.77009529635028
4740,-7.809261278830002,-46.4501733319753,-145.36793955293538,49438.66075152223,5.372065740799936e-05,-27.831093027052745,-11.49011897547329,-29.39502932768387,-12.098782285013002
1390,-8.424917777801609,-47.92037582608465,-145.2209368632832,69083.42643673961,5.8014484410971415e-05,-28.448971703002524,-16.31026384781455,-24.386988000872964,-17.594516702288537
4810,-8.80919976458272,-48.841898311290365,-145.08959331754576,75969.68313989768,6.07155865776172e-05,-27.67743486070161,-12.49752814300333,-36.574886861432525,-13.739229399030773
3230,-9.58136400329366,-50.75069508359757,-145.04767876497996,107029.37236326108,6.605665174978979e-05,31.991243468575,-4.888304602849531,-55.82374402945147,-24.127261752107927
2870,-11.554155615921362,-55.6597825012144,-144.94608108614833,146002.92964290178,7.971347365406989e-05,-36.02293199878629,-12.149862143661364,-51.68993923786336,-16.45002558457342
3170,-7.662433225101042,-45.95128583976723,-144.60234375555848,73357.4438475008,5.298968900569082e-05,-26.87860768265056,-14.672045386710126,-23.12500142969513,-14.592818639799482
3710,-13.160706685908696,-59.48162084327627,-144.0036845006726,143986.0837897802,9.1391458014029e-05,-39.88022966776097,-19.137313872718128,-61.35820210293855,-8.591157338406605
5040,-13.307475193997606,-59.77097083833672,-143.60766384592,146964.85060111035,9.26654945677238e-05,-33.75147303535655,-14.922589480086671,-60.03703111020779,-24.353910027264355
4920,-10.505733776126805,-52.775041286971465,-143.51335106166044,116831.1913593716,7.320387753758898e-05,-19.79990397849741,-22.68891296141538,-29.735590833443784,-28.87490966030534
1770,-7.943432819022608,-46.180875533511305,-142.23006715429162,50521.70393972103,5.584918138585668e-05,-24.770970046452945,-10.653598357318527,-32.354154286505484,-13.858966874488289
